"ensgene","moduleMembership","GS.trait","symbol","chr","description","moduleName"
"ENSMUSG00000003363",0.837959868235003,-0.209291887897754,"Pld3","7","phospholipase D family, member 3","greenyellow"
"ENSMUSG00000019054",0.858428446736885,-0.202129272332627,"Fis1","5","fission, mitochondrial 1","greenyellow"
"ENSMUSG00000025228",0.840628736919426,-0.237806276363042,"Actr1a","19","ARP1 actin-related protein 1A, centractin alpha","greenyellow"
"ENSMUSG00000027581",0.86029707965851,-0.316878617563246,"Stmn3","2","stathmin-like 3","greenyellow"
"ENSMUSG00000028969",0.800792864932286,-0.242184951204751,"Cdk5","5","cyclin-dependent kinase 5","greenyellow"
"ENSMUSG00000029223",0.908814575933551,-0.223274069776528,"Uchl1","5","ubiquitin carboxy-terminal hydrolase L1","greenyellow"
"ENSMUSG00000030695",0.901230350625299,-0.254188044102098,"Aldoa","7","aldolase A, fructose-bisphosphate","greenyellow"
"ENSMUSG00000042737",0.808447104942178,-0.248597257722338,"Dpm3","3","dolichyl-phosphate mannosyltransferase polypeptide 3","greenyellow"
"ENSMUSG00000063524",0.823372682845567,-0.206447016923933,"Eno1","4","enolase 1, alpha non-neuron","greenyellow"
"ENSMUSG00000063802",0.851961399387196,-0.384584335815646,"Hspbp1","7","HSPA (heat shock 70kDa) binding protein, cytoplasmic cochaperone 1","greenyellow"
"ENSMUSG00000027849",0.809387929795935,0.207754407240977,"Syt6","3","synaptotagmin VI","salmon"
"ENSMUSG00000027858",0.810505299982813,-0.247406399534153,"Tspan2","3","tetraspanin 2","salmon"
"ENSMUSG00000032554",0.831951818434905,-0.285158316492442,"Trf","9","transferrin","salmon"
"ENSMUSG00000032854",0.872719871604812,-0.295745097503225,"Ugt8a","3","UDP galactosyltransferase 8A","salmon"
"ENSMUSG00000037166",0.865696583799298,-0.252612181974083,"Ppp1r14a","7","protein phosphatase 1, regulatory inhibitor subunit 14A","salmon"
"ENSMUSG00000037625",0.879910588233102,-0.287118286332949,"Cldn11","3","claudin 11","salmon"
"ENSMUSG00000016319",0.900242150471171,-0.432276610876827,"Slc25a5","X","solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 5","tan"
"ENSMUSG00000017009",0.800302160075469,-0.233576748969654,"Sdc4","2","syndecan 4","tan"
"ENSMUSG00000018340",0.843192045497973,-0.309325482075784,"Anxa6","11","annexin A6","tan"
"ENSMUSG00000020458",0.865018153976286,-0.485957272815572,"Rtn4","11","reticulon 4","tan"
"ENSMUSG00000020475",0.822872391053637,-0.300604199521083,"Pgam2","11","phosphoglycerate mutase 2","tan"
"ENSMUSG00000021903",0.839258158207825,-0.478706244173979,"Galnt15","14","polypeptide N-acetylgalactosaminyltransferase 15","tan"
"ENSMUSG00000024712",0.814995666572628,-0.252650972186146,"Rfk","19","riboflavin kinase","tan"
"ENSMUSG00000027971",0.893126872187787,-0.409783666231318,"Ndst4","3","N-deacetylase/N-sulfotransferase (heparin glucosaminyl) 4","tan"
"ENSMUSG00000031367",0.818180423462144,-0.239314259356084,"Ap1s2","X","adaptor-related protein complex 1, sigma 2 subunit","tan"
"ENSMUSG00000031557",0.91762519901895,-0.253299413174739,"Plekha2","8","pleckstrin homology domain-containing, family A (phosphoinositide binding specific) member 2","tan"
"ENSMUSG00000032024",0.813749460518321,-0.357012217973849,"Clmp","9","CXADR-like membrane protein","tan"
"ENSMUSG00000033060",0.846708090962842,-0.309568514248761,"Lmo7","14","LIM domain only 7","tan"
"ENSMUSG00000033685",0.815338619684582,-0.374558598207514,"Ucp2","7","uncoupling protein 2 (mitochondrial, proton carrier)","tan"
"ENSMUSG00000033717",0.924699616234136,-0.296737825850865,"Adra2a","19","adrenergic receptor, alpha 2a","tan"
"ENSMUSG00000034648",0.854111886970989,-0.322351227854216,"Lrrn1","6","leucine rich repeat protein 1, neuronal","tan"
"ENSMUSG00000034898",0.859579673719105,-0.352465650868764,"Filip1","9","filamin A interacting protein 1","tan"
"ENSMUSG00000035131",0.809228715132581,-0.506335467147728,"Brinp3","1","bone morphogenetic protein/retinoic acid inducible neural specific 3","tan"
"ENSMUSG00000035168",0.846276700601474,-0.338687127229504,"Tanc1","2","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1","tan"
"ENSMUSG00000036198",0.825080855672352,-0.44780192324873,"Arhgap36","X","Rho GTPase activating protein 36","tan"
"ENSMUSG00000036782",0.853172568795156,-0.537627168103209,"Klhl13","X","kelch-like 13","tan"
"ENSMUSG00000037940",0.836925346343217,-0.441327272046625,"Inpp4b","8","inositol polyphosphate-4-phosphatase, type II","tan"
"ENSMUSG00000043456",0.810959579479151,-0.349068237115778,"Zfp536","7","zinc finger protein 536","tan"
"ENSMUSG00000044071",0.864259506636745,-0.302090869282561,"Tafa2","10","TAFA chemokine like family member 2","tan"
"ENSMUSG00000045573",0.816858818490778,-0.456694379070037,"Penk","4","preproenkephalin","tan"
"ENSMUSG00000047712",0.809254307451562,-0.245243679202327,"Ust","10","uronyl-2-sulfotransferase","tan"
"ENSMUSG00000047714",0.861036473593089,-0.499648482547553,"Ppp1r2","16","protein phosphatase 1, regulatory inhibitor subunit 2","tan"
"ENSMUSG00000048240",0.8135227530067,-0.23053190659862,"Gng7","10","guanine nucleotide binding protein (G protein), gamma 7","tan"
"ENSMUSG00000054364",0.824489384154581,-0.28972721043772,"Rhob","12","ras homolog family member B","tan"
"ENSMUSG00000063632",0.837409697755298,-0.384793860739752,"Sox11","12","SRY (sex determining region Y)-box 11","tan"
"ENSMUSG00000014725",0.816404329713661,0.247727907425771,"Adam28","14","a disintegrin and metallopeptidase domain 28","turquoise"
"ENSMUSG00000020359",0.847137755368885,0.347647107019344,"Phykpl","11","5-phosphohydroxy-L-lysine phospholyase","turquoise"
"ENSMUSG00000021572",0.865673963700774,0.371511945835802,"Cep72","13","centrosomal protein 72","turquoise"
"ENSMUSG00000022074",0.852649299474731,0.557996768866258,"Tnfrsf10b","14","tumor necrosis factor receptor superfamily, member 10b","turquoise"
"ENSMUSG00000022680",0.816548651812974,0.230697386667528,"Pdxdc1","16","pyridoxal-dependent decarboxylase domain containing 1","turquoise"
"ENSMUSG00000026276",0.824716647514134,0.229193787316387,"Septin2","1","septin 2","turquoise"
"ENSMUSG00000028188",0.81515422193296,0.324638749900358,"Spata1","3","spermatogenesis associated 1","turquoise"
"ENSMUSG00000030523",0.81304784369207,0.264633679050748,"Trpm1","7","transient receptor potential cation channel, subfamily M, member 1","turquoise"
"ENSMUSG00000031373",0.831648174934718,0.252222313504714,"Car5b","X","carbonic anhydrase 5b, mitochondrial","turquoise"
"ENSMUSG00000033147",0.8429079140546,0.244548209965394,"Slc22a15","3","solute carrier family 22 (organic anion/cation transporter), member 15","turquoise"
"ENSMUSG00000034487",0.866213287896912,0.296051395948974,"Poglut3","9","protein O-glucosyltransferase 3","turquoise"
"ENSMUSG00000039232",0.830328487211166,0.281661832264783,"Stx11","10","syntaxin 11","turquoise"
"ENSMUSG00000040204",0.818195329417414,0.324758532994399,"Pclaf","9","PCNA clamp associated factor","turquoise"
"ENSMUSG00000040296",0.910515811635456,0.217908591056273,"Ddx58","4","DEAD/H box helicase 58","turquoise"
"ENSMUSG00000041117",0.828147820123687,0.244449402344989,"Ccdc8","7","coiled-coil domain containing 8","turquoise"
"ENSMUSG00000041702",0.805644276167684,0.433616587077703,"Btbd7","12","BTB (POZ) domain containing 7","turquoise"
"ENSMUSG00000043467",0.871615603580844,0.223000801265396,"Zbtb37","1","zinc finger and BTB domain containing 37","turquoise"
"ENSMUSG00000052005",0.802061172674607,0.223741177814403,"Gm9864","2","predicted gene 9864","turquoise"
"ENSMUSG00000053134",0.84104503982477,0.212968307417123,"Supt7l","5","SPT7-like, STAGA complex gamma subunit","turquoise"
"ENSMUSG00000054598",0.856927795312928,0.339184281780807,"9130230L23Rik","5","RIKEN cDNA 9130230L23 gene","turquoise"
"ENSMUSG00000055560",0.810643749018768,0.452341740583972,"Zfp459","13","zinc finger protein 459","turquoise"
"ENSMUSG00000056268",0.898225014918455,0.318432690243806,"Dennd1b","1","DENN/MADD domain containing 1B","turquoise"
"ENSMUSG00000057457",0.885059325032117,0.233970279190139,"Phex","X","phosphate regulating endopeptidase homolog, X-linked","turquoise"
"ENSMUSG00000060509",0.85180929143116,0.392192588462333,"Xcr1","9","chemokine (C motif) receptor 1","turquoise"
"ENSMUSG00000073973",0.827751980085806,0.426575895000345,"Olfr552","7","olfactory receptor 552","turquoise"
"ENSMUSG00000074291",0.823497708305943,0.346595162568129,"Vmn1r168","7","vomeronasal 1 receptor 168","turquoise"
"ENSMUSG00000075204",0.844213215819745,0.262437970830171,"Olfr1039","2","olfactory receptor 1039","turquoise"
"ENSMUSG00000079834",0.852960799779923,0.287456316790297,NA,NA,NA,"turquoise"
"ENSMUSG00000084136",0.805240160553574,0.414146511581183,"Vmn1r207","13","vomeronasal 1 receptor 207","turquoise"
"ENSMUSG00000090751",0.940854286759986,0.240886459554222,"Vmn2r63","7","vomeronasal 2, receptor 63","turquoise"
"ENSMUSG00000091006",0.872826601006199,0.230049700868714,"Vmn2r69","7","vomeronasal 2, receptor 69","turquoise"
"ENSMUSG00000091151",0.895610055955951,0.310876985748691,"Vmn1r224","17","vomeronasal 1 receptor 224","turquoise"
"ENSMUSG00000092111",0.8241897196686,0.244334550655579,"Vmn2r113","17","vomeronasal 2, receptor 113","turquoise"
"ENSMUSG00000094396",0.837032537624887,0.397428604547148,"Vmn2r124","17","vomeronasal 2, receptor 124","turquoise"
"ENSMUSG00000095724",0.906215054184182,0.257407770693877,"Eif1ad19","12","eukaryotic translation initiation factor 1A domain containing 19","turquoise"
"ENSMUSG00000095961",0.809110100280599,0.247350929559159,"Vmn2r102","17","vomeronasal 2, receptor 102","turquoise"
"ENSMUSG00000109843",0.838831794140214,0.233134217487844,"Gm17841","7","predicted gene, 17841","turquoise"
"ENSMUSG00000112013",0.824291194274935,0.284366177176429,"Gm47967","10","predicted gene, 47967","turquoise"
"ENSMUSG00000000253",0.811945198993763,-0.404119054940147,"Gmpr","13","guanosine monophosphate reductase","yellow"
"ENSMUSG00000006373",0.8942668639572,-0.395059074016455,"Pgrmc1","X","progesterone receptor membrane component 1","yellow"
"ENSMUSG00000006699",0.897822710196618,-0.496712815766453,"Cdc42","4","cell division cycle 42","yellow"
"ENSMUSG00000009863",0.808772576825239,-0.376049837050609,"Sdhb","4","succinate dehydrogenase complex, subunit B, iron sulfur (Ip)","yellow"
"ENSMUSG00000015478",0.829615178305407,-0.366117534122371,"Rnf5","17","ring finger protein 5","yellow"
"ENSMUSG00000016427",0.873861307805165,-0.322676511656341,"Ndufa1","X","NADH:ubiquinone oxidoreductase subunit A1","yellow"
"ENSMUSG00000017707",0.824401969047014,-0.340081664577093,"Serinc3","2","serine incorporator 3","yellow"
"ENSMUSG00000017778",0.849095387397967,-0.235479088778619,"Cox7c","13","cytochrome c oxidase subunit 7C","yellow"
"ENSMUSG00000018770",0.916436494924077,-0.440556064977293,"Atp5g3","2","ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C3 (subunit 9)","yellow"
"ENSMUSG00000019179",0.885399681468527,-0.371493621224225,"Mdh2","5","malate dehydrogenase 2, NAD (mitochondrial)","yellow"
"ENSMUSG00000020321",0.850588957739724,-0.416482692984253,"Mdh1","11","malate dehydrogenase 1, NAD (soluble)","yellow"
"ENSMUSG00000020349",0.901064200002185,-0.44028672897628,"Ppp2ca","11","protein phosphatase 2 (formerly 2A), catalytic subunit, alpha isoform","yellow"
"ENSMUSG00000020402",0.921783490714149,-0.545586213643004,"Vdac1","11","voltage-dependent anion channel 1","yellow"
"ENSMUSG00000020671",0.825965079036263,-0.628536845204105,"Rab10","12","RAB10, member RAS oncogene family","yellow"
"ENSMUSG00000020738",0.807831311175322,-0.393655312506922,"Sumo2","11","small ubiquitin-like modifier 2","yellow"
"ENSMUSG00000020849",0.877007887698434,-0.501249642238745,"Ywhae","11","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon polypeptide","yellow"
"ENSMUSG00000021771",0.856284741538391,-0.553078596675988,"Vdac2","14","voltage-dependent anion channel 2","yellow"
"ENSMUSG00000025393",0.836827161081351,-0.499503889195097,"Atp5b","10","ATP synthase, H+ transporting mitochondrial F1 complex, beta subunit","yellow"
"ENSMUSG00000025428",0.902731096097423,-0.468276145949581,"Atp5a1","18","ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1","yellow"
"ENSMUSG00000026032",0.806357008735537,-0.479021161482124,"Ndufb3","1","NADH:ubiquinone oxidoreductase subunit B3","yellow"
"ENSMUSG00000026154",0.841622554811673,-0.47775605980689,"Sdhaf4","1","succinate dehydrogenase complex assembly factor 4","yellow"
"ENSMUSG00000028367",0.862502362803401,-0.418568638343278,"Txn1","4","thioredoxin 1","yellow"
"ENSMUSG00000028419",0.829825830589527,-0.454770194733612,"Chmp5","4","charged multivesicular body protein 5","yellow"
"ENSMUSG00000028998",0.801003631264785,-0.293346984579325,"Tomm7","5","translocase of outer mitochondrial membrane 7","yellow"
"ENSMUSG00000029103",0.885867170845765,-0.43803857022635,"Lrpap1","5","low density lipoprotein receptor-related protein associated protein 1","yellow"
"ENSMUSG00000029390",0.856704027323218,-0.347852879831247,"Tmed2","5","transmembrane p24 trafficking protein 2","yellow"
"ENSMUSG00000029430",0.832038647119045,-0.375935578831344,"Ran","5","RAN, member RAS oncogene family","yellow"
"ENSMUSG00000029632",0.829859641873686,-0.342774613785282,"Ndufa4","6","Ndufa4, mitochondrial complex associated","yellow"
"ENSMUSG00000029642",0.812860763569942,-0.399029807535351,"Polr1d","5","polymerase (RNA) I polypeptide D","yellow"
"ENSMUSG00000030282",0.810825006574858,-0.518567495552745,"Cmas","6","cytidine monophospho-N-acetylneuraminic acid synthetase","yellow"
"ENSMUSG00000030647",0.8757741474935,-0.413357351384195,"Ndufc2","7","NADH:ubiquinone oxidoreductase subunit C2","yellow"
"ENSMUSG00000030842",0.913173131616547,-0.416276738550225,"Lamtor1","7","late endosomal/lysosomal adaptor, MAPK and MTOR activator 1","yellow"
"ENSMUSG00000031517",0.842160855461952,-0.425422310742514,"Gpm6a","8","glycoprotein m6a","yellow"
"ENSMUSG00000031633",0.916181896067375,-0.516463176804584,"Slc25a4","8","solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 4","yellow"
"ENSMUSG00000031839",0.893940509839699,-0.423626794942977,"Hsbp1","8","heat shock factor binding protein 1","yellow"
"ENSMUSG00000032324",0.837883800994092,-0.466587681744814,"Tspan3","9","tetraspanin 3","yellow"
"ENSMUSG00000037152",0.813099375628631,-0.464883129864627,"Ndufc1","3","NADH:ubiquinone oxidoreductase subunit C1","yellow"
"ENSMUSG00000037710",0.882273468957668,-0.453826012921034,"Cisd1","10","CDGSH iron sulfur domain 1","yellow"
"ENSMUSG00000038462",0.834636293566248,-0.52849530464493,"Uqcrfs1","13","ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1","yellow"
"ENSMUSG00000045948",0.882555057476226,-0.406432336177706,"Mrps12","7","mitochondrial ribosomal protein S12","yellow"
"ENSMUSG00000048076",0.854852977439894,-0.357715960445925,"Arf1","11","ADP-ribosylation factor 1","yellow"
"ENSMUSG00000061904",0.813925423382384,-0.476087851222176,"Slc25a3","10","solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 3","yellow"
"ENSMUSG00000062380",0.841692232753694,-0.399450302729453,"Tubb3","8","tubulin, beta 3 class III","yellow"
"ENSMUSG00000062825",0.828287735075039,-0.444625177364238,"Actg1","11","actin, gamma, cytoplasmic 1","yellow"
"ENSMUSG00000071528",0.871234391271612,-0.405745822827591,"Atp5md","19","ATP synthase membrane subunit DAPIT","yellow"
"ENSMUSG00000079658",0.888719613262176,-0.45093733729909,"Eloc","1","elongin C","yellow"
"ENSMUSG00000087687",0.866161728824375,-0.394812380526442,"Pet100","8","PET100 homolog","yellow"
"ENSMUSG00000090000",0.850685341719951,-0.40411960562939,"Ier3ip1","18","immediate early response 3 interacting protein 1","yellow"
"ENSMUSG00000023011",0.800144118555865,0.243251830933123,"Faim2","15","Fas apoptotic inhibitory molecule 2","darkgrey"
"ENSMUSG00000035547",0.827292679207902,0.265962366466972,"Capn5","7","calpain 5","darkgrey"
"ENSMUSG00000028347",0.802827535969602,-0.326971205389718,"Tmeff1","4","transmembrane protein with EGF-like and two follistatin-like domains 1","royalblue"
"ENSMUSG00000041078",0.873501977448817,-0.32794991824305,"Grid1","14","glutamate receptor, ionotropic, delta 1","royalblue"
"ENSMUSG00000041992",0.86195948391235,-0.346865580264839,"Rapgef5","12","Rap guanine nucleotide exchange factor (GEF) 5","royalblue"
"ENSMUSG00000045038",0.896811368241023,-0.270160117632064,"Prkce","17","protein kinase C, epsilon","royalblue"
"ENSMUSG00000056486",0.829388964229601,-0.321441668055579,"Chn1","2","chimerin 1","royalblue"
"ENSMUSG00000059456",0.839933010429991,-0.329425342869409,"Ptk2b","14","PTK2 protein tyrosine kinase 2 beta","royalblue"
"ENSMUSG00000023456",0.8220306962484,-0.218045814051279,"Tpi1","6","triosephosphate isomerase 1","darkgreen"
"ENSMUSG00000028447",0.820300138158295,-0.378445133072235,"Dctn3","4","dynactin 3","darkgreen"
"ENSMUSG00000071073",0.846072393234965,-0.245214321369127,"Lrrc73","17","leucine rich repeat containing 73","darkgreen"
"ENSMUSG00000023886",0.860195185288436,0.238560227402213,"Smoc2","17","SPARC related modular calcium binding 2","magenta"
"ENSMUSG00000024921",0.808170633866112,0.201530709491264,"Smarca2","19","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2","magenta"
"ENSMUSG00000025221",0.811659092844827,0.244477534367506,"Kcnip2","19","Kv channel-interacting protein 2","magenta"
"ENSMUSG00000029392",0.809114584985577,0.27242411765976,"Rilpl1","5","Rab interacting lysosomal protein-like 1","magenta"
"ENSMUSG00000032609",0.829512783972518,0.206181331892611,"Klhdc8b","9","kelch domain containing 8B","magenta"
"ENSMUSG00000043857",0.85555032855619,0.21243754131503,"Mgat5b","11","mannoside acetylglucosaminyltransferase 5, isoenzyme B","magenta"
"ENSMUSG00000045083",0.80041356327877,0.254551393135808,"Lingo2","4","leucine rich repeat and Ig domain containing 2","magenta"
"ENSMUSG00000047205",0.882629501357816,0.286547465445703,"Dusp18","11","dual specificity phosphatase 18","magenta"
"ENSMUSG00000050248",0.860273179388037,0.298433009021108,"Evc2","5","EvC ciliary complex subunit 2","magenta"
"ENSMUSG00000050271",0.823639352467393,0.281118343529701,"Prag1","8","PEAK1 related kinase activating pseudokinase 1","magenta"
"ENSMUSG00000053141",0.834531127604677,0.248569068162265,"Ptprt","2","protein tyrosine phosphatase, receptor type, T","magenta"
"ENSMUSG00000062372",0.829131915808179,0.263358569451047,"Otof","5","otoferlin","magenta"
"ENSMUSG00000068735",0.86458020834934,0.248785415045628,"Trp53i11","2","transformation related protein 53 inducible protein 11","magenta"
"ENSMUSG00000016382",0.824269740546934,-0.21009402584265,"Pls3","X","plastin 3 (T-isoform)","midnightblue"
"ENSMUSG00000041836",0.822651094672278,0.236775440239005,"Ptpre","7","protein tyrosine phosphatase, receptor type, E","midnightblue"
"ENSMUSG00000067879",0.800999244878279,-0.359446807420136,"Vxn","1","vexin","midnightblue"
