"ensgene","moduleMembership","GS.trait","symbol","chr","description","moduleName"
"ENSMUSG00000005871",0.871873470929218,-0.0684404560499944,"Apc","18","APC, WNT signaling pathway regulator","blue"
"ENSMUSG00000006057",0.855752622488638,0.0850949054611251,"Atp5g1","11","ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C1 (subunit 9)","blue"
"ENSMUSG00000006191",0.841556051699893,0.165856244795447,"Cdkal1","13","CDK5 regulatory subunit associated protein 1-like 1","blue"
"ENSMUSG00000006301",0.820011864498123,-0.0126166624717027,"Tmbim1","1","transmembrane BAX inhibitor motif containing 1","blue"
"ENSMUSG00000006445",0.911389227027393,-6.30352333744616e-05,"Epha2","4","Eph receptor A2","blue"
"ENSMUSG00000006464",0.899013377552107,-0.134928834484863,"Bbs1","19","Bardet-Biedl syndrome 1 (human)","blue"
"ENSMUSG00000006784",0.900691023963105,0.124802020973712,"Odad4","11","outer dynein arm complex subunit 4","blue"
"ENSMUSG00000007653",0.868425112366672,0.0620562859400863,"Gabrb2","11","gamma-aminobutyric acid (GABA) A receptor, subunit beta 2","blue"
"ENSMUSG00000007670",0.868009974966089,-0.112271380685967,"Khsrp","17","KH-type splicing regulatory protein","blue"
"ENSMUSG00000007833",0.804152630904248,-0.0662623144049902,"Aldh16a1","7","aldehyde dehydrogenase 16 family, member A1","blue"
"ENSMUSG00000007989",0.855427993725659,0.00687447334729161,"Fzd3","14","frizzled class receptor 3","blue"
"ENSMUSG00000008226",0.909440816046135,0.0481211364598028,"Scrn3","2","secernin 3","blue"
"ENSMUSG00000008450",0.850010963135812,0.0314645327753374,"Nutf2","8","nuclear transport factor 2","blue"
"ENSMUSG00000008668",0.850246264353776,-0.0556130360280907,"Rps18","17","ribosomal protein S18","blue"
"ENSMUSG00000008932",0.826043985371454,0.0267136656726657,"Slc1a7","4","solute carrier family 1 (glutamate transporter), member 7","blue"
"ENSMUSG00000009145",0.84204656748979,0.0903429971939552,"Dqx1","6","DEAQ RNA-dependent ATPase","blue"
"ENSMUSG00000009647",0.808544097941929,-0.137650193057842,"Mcu","10","mitochondrial calcium uniporter","blue"
"ENSMUSG00000010277",0.884815525796815,0.0592453314011692,"2610507B11Rik","11","RIKEN cDNA 2610507B11 gene","blue"
"ENSMUSG00000011382",0.943216437422226,0.0635495234154058,"Dhdh","7","dihydrodiol dehydrogenase (dimeric)","blue"
"ENSMUSG00000011960",0.816958000098242,-0.0393747701621052,"Ccnt1","15","cyclin T1","blue"
"ENSMUSG00000012396",0.881967354989463,0.0636035930290916,"Nanog","6","Nanog homeobox","blue"
"ENSMUSG00000012429",0.919808237588466,-0.0591160294031488,"Mplkip","13","M-phase specific PLK1 intereacting protein","blue"
"ENSMUSG00000013150",0.941951419352727,-0.0207460186747243,"Gfod2","8","glucose-fructose oxidoreductase domain containing 2","blue"
"ENSMUSG00000013787",0.820007655498562,0.0299127677816978,"Ehmt2","17","euchromatic histone lysine N-methyltransferase 2","blue"
"ENSMUSG00000013846",0.891890005869387,-0.0410738237423108,"St3gal1","15","ST3 beta-galactoside alpha-2,3-sialyltransferase 1","blue"
"ENSMUSG00000013928",0.808331920591524,0.0145234835198743,"1700020L13Rik","7","RIKEN cDNA 1700020L13 gene","blue"
"ENSMUSG00000014767",0.957718919627681,-0.0834716322259006,"Tbp","17","TATA box binding protein","blue"
"ENSMUSG00000014932",0.884535132130969,-0.0797698702667417,"Yes1","5","YES proto-oncogene 1, Src family tyrosine kinase","blue"
"ENSMUSG00000014980",0.874870440873188,-0.0295255545460054,"Tsen15","1","tRNA splicing endonuclease subunit 15","blue"
"ENSMUSG00000015316",0.84228831371571,-0.015013639803369,"Slamf1","1","signaling lymphocytic activation molecule family member 1","blue"
"ENSMUSG00000016756",0.913328910735714,-0.0362157189061856,"Cmah","13","cytidine monophospho-N-acetylneuraminic acid hydroxylase","blue"
"ENSMUSG00000017404",0.848565062279303,-0.0724706486766266,"Rpl19","11","ribosomal protein L19","blue"
"ENSMUSG00000017561",0.960073754558074,-0.0316996449264316,"Crlf3","11","cytokine receptor-like factor 3","blue"
"ENSMUSG00000018068",0.876223525156686,-0.119279764019305,"Ints2","11","integrator complex subunit 2","blue"
"ENSMUSG00000018196",0.804723593227328,0.01671889922185,"Glrx2","1","glutaredoxin 2 (thioltransferase)","blue"
"ENSMUSG00000018199",0.906534451972322,0.00686404065715362,"Ro60","1","Ro60, Y RNA binding protein","blue"
"ENSMUSG00000019647",0.84513225578881,-0.135006601101906,"Sema6a","18","sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A","blue"
"ENSMUSG00000019873",0.936378705320195,-0.0228642874211802,"Reep3","10","receptor accessory protein 3","blue"
"ENSMUSG00000019876",0.869304268167413,-0.118205256242513,"Pkib","10","protein kinase inhibitor beta, cAMP dependent, testis specific","blue"
"ENSMUSG00000020014",0.836626854660638,-0.0658661337261522,"Cfap54","10","cilia and flagella associated protein 54","blue"
"ENSMUSG00000020063",0.868800815791101,-0.0384713698278265,"Sirt1","10","sirtuin 1","blue"
"ENSMUSG00000020090",0.828763206455579,0.0263964486215428,"Npffr1","10","neuropeptide FF receptor 1","blue"
"ENSMUSG00000020122",0.92292599631332,-0.0620621824276173,"Egfr","11","epidermal growth factor receptor","blue"
"ENSMUSG00000020255",0.860862832156004,-0.0411542686944921,"Nopchap1","10","NOP protein chaperone 1","blue"
"ENSMUSG00000020273",0.930655892485739,-0.0339996682884754,"Papolg","11","poly(A) polymerase gamma","blue"
"ENSMUSG00000020359",0.90938613319934,0.000203689851267116,"Phykpl","11","5-phosphohydroxy-L-lysine phospholyase","blue"
"ENSMUSG00000020413",0.822277877237104,-0.0704695196090651,"Hus1","11","HUS1 checkpoint clamp component","blue"
"ENSMUSG00000020420",0.850518918186819,-0.0242423424745224,"Zfp607a","7","zinc finger protein 607A","blue"
"ENSMUSG00000020460",0.831766685710307,-0.0419120827890508,"Rps27a","11","ribosomal protein S27A","blue"
"ENSMUSG00000020490",0.886158817393932,-0.0896720077218983,"Btnl10","11","butyrophilin-like 10","blue"
"ENSMUSG00000020493",0.937580046277107,0.054462471401662,"Prr11","11","proline rich 11","blue"
"ENSMUSG00000020547",0.837362971856749,0.104398982237867,"Bzw2","12","basic leucine zipper and W2 domains 2","blue"
"ENSMUSG00000020716",0.833951714758296,0.152026110190324,"Nf1","11","neurofibromin 1","blue"
"ENSMUSG00000020718",0.86725810851767,0.0154708446269255,"Polg2","11","polymerase (DNA directed), gamma 2, accessory subunit","blue"
"ENSMUSG00000020732",0.814600776239657,-0.0579466540030672,"Rab37","11","RAB37, member RAS oncogene family","blue"
"ENSMUSG00000020783",0.892013006715358,-0.0669495247022516,"Ncbp3","11","nuclear cap binding subunit 3","blue"
"ENSMUSG00000020891",0.853506957946015,0.0706602295013457,"Alox8","11","arachidonate 8-lipoxygenase","blue"
"ENSMUSG00000020954",0.830821447579258,-0.0078486718950608,"Strn3","12","striatin, calmodulin binding protein 3","blue"
"ENSMUSG00000021000",0.802717117051856,-0.0777209740027027,"Mia2","12","MIA SH3 domain ER export factor 2","blue"
"ENSMUSG00000021003",0.886996898714683,-0.0736191373824582,"Galc","12","galactosylceramidase","blue"
"ENSMUSG00000021007",0.871858704529155,-0.105253931146846,"Spata7","12","spermatogenesis associated 7","blue"
"ENSMUSG00000021180",0.807565929590012,-0.021244925372011,"Rps6ka5","12","ribosomal protein S6 kinase, polypeptide 5","blue"
"ENSMUSG00000021188",0.843181434082404,-0.0166552767556346,"Trip11","12","thyroid hormone receptor interactor 11","blue"
"ENSMUSG00000021198",0.825385743507476,-0.0774841772179815,"Unc79","12","unc-79 homolog","blue"
"ENSMUSG00000021243",0.85736800470553,-0.0983646189381561,"Fcf1","12","FCF1 rRNA processing protein","blue"
"ENSMUSG00000021470",0.838717975803695,0.0158491902367119,"Ercc6l2","13","excision repair cross-complementing rodent repair deficiency, complementation group 6 like 2","blue"
"ENSMUSG00000021482",0.899935193066351,-0.139029975332409,"Prxl2c","13","peroxiredoxin like 2C","blue"
"ENSMUSG00000021488",0.91587414142211,0.0114171009144065,"Nsd1","13","nuclear receptor-binding SET-domain protein 1","blue"
"ENSMUSG00000021514",0.908421634778867,-0.0155449385622499,"Zfp369","13","zinc finger protein 369","blue"
"ENSMUSG00000021575",0.818144603651464,-0.187936127380576,"Ahrr","13","aryl-hydrocarbon receptor repressor","blue"
"ENSMUSG00000021585",0.928475392875337,0.0458469041399464,"Cast","13","calpastatin","blue"
"ENSMUSG00000021608",0.859191199423526,-0.0212868150254178,"Lpcat1","13","lysophosphatidylcholine acyltransferase 1","blue"
"ENSMUSG00000021615",0.89635537458262,-0.135165516219751,"Xrcc4","13","X-ray repair complementing defective repair in Chinese hamster cells 4","blue"
"ENSMUSG00000021629",0.837163274330513,-0.0985964762597311,"Slc30a5","13","solute carrier family 30 (zinc transporter), member 5","blue"
"ENSMUSG00000021706",0.831423382895518,0.088266112133723,"Zfyve16","13","zinc finger, FYVE domain containing 16","blue"
"ENSMUSG00000021733",0.808374368519978,0.123578712760496,"Slc4a7","14","solute carrier family 4, sodium bicarbonate cotransporter, member 7","blue"
"ENSMUSG00000021767",0.849358529982337,-0.144708981478401,"Kat6b","14","K(lysine) acetyltransferase 6B","blue"
"ENSMUSG00000021786",0.954049649079907,-0.106727583889456,"Oxsm","14","3-oxoacyl-ACP synthase, mitochondrial","blue"
"ENSMUSG00000021891",0.807228845540897,-0.0267931552146822,"Mettl6","14","methyltransferase like 6","blue"
"ENSMUSG00000021918",0.955476195241208,-0.0687741583405461,"Nek4","14","NIMA (never in mitosis gene a)-related expressed kinase 4","blue"
"ENSMUSG00000021998",0.943404338191113,-0.0572067649446372,"Lcp1","14","lymphocyte cytosolic protein 1","blue"
"ENSMUSG00000022008",0.893144140276377,-0.10557537711757,"Gpalpp1","14","GPALPP motifs containing 1","blue"
"ENSMUSG00000022034",0.893487232228807,-0.0847468377273665,"Esco2","14","establishment of sister chromatid cohesion N-acetyltransferase 2","blue"
"ENSMUSG00000022066",0.925519525378723,-0.147433127219806,"Entpd4b","14","ectonucleoside triphosphate diphosphohydrolase 4B","blue"
"ENSMUSG00000022074",0.96389269694511,0.00925431951359409,"Tnfrsf10b","14","tumor necrosis factor receptor superfamily, member 10b","blue"
"ENSMUSG00000022100",0.94157552757176,-0.0237369752888219,"Xpo7","14","exportin 7","blue"
"ENSMUSG00000022160",0.901542151826488,0.0164926946234872,"Mettl3","14","methyltransferase like 3","blue"
"ENSMUSG00000022292",0.929341320872048,-0.0415189617060721,"Rrm2b","15","ribonucleotide reductase M2 B (TP53 inducible)","blue"
"ENSMUSG00000022296",0.804604650060643,-0.09223918985312,"Baalc","15","brain and acute leukemia, cytoplasmic","blue"
"ENSMUSG00000022311",0.926031596196541,-0.0401881902963431,"Csmd3","15","CUB and Sushi multiple domains 3","blue"
"ENSMUSG00000022322",0.929902260674776,-0.0207655642424827,"Shcbp1","8","Shc SH2-domain binding protein 1","blue"
"ENSMUSG00000022360",0.853802820780002,-0.107705347810024,"Atad2","15","ATPase family, AAA domain containing 2","blue"
"ENSMUSG00000022370",0.839644998197587,-0.114005034479774,"Mrpl13","15","mitochondrial ribosomal protein L13","blue"
"ENSMUSG00000022401",0.870793130836617,0.0788953868796106,"Xpnpep3","15","X-prolyl aminopeptidase 3, mitochondrial","blue"
"ENSMUSG00000022407",0.825359423923575,-0.0115695980101924,"Adsl","15","adenylosuccinate lyase","blue"
"ENSMUSG00000022679",0.836818154825398,-0.0349333794062105,"Mpv17l","16","Mpv17 transgene, kidney disease mutant-like","blue"
"ENSMUSG00000022710",0.909440902855766,-0.00122971043160737,"Usp7","16","ubiquitin specific peptidase 7","blue"
"ENSMUSG00000022759",0.858898619948728,0.04825863511121,"Lrrc74b","16","leucine rich repeat containing 74B","blue"
"ENSMUSG00000022762",0.831396195753071,-0.0697739344021833,"Ncam2","16","neural cell adhesion molecule 2","blue"
"ENSMUSG00000022779",0.825204216505462,-0.0800064764381323,"Top3b","16","topoisomerase (DNA) III beta","blue"
"ENSMUSG00000022788",0.973885263492284,0.000347714784731085,"Fgd4","16","FYVE, RhoGEF and PH domain containing 4","blue"
"ENSMUSG00000022800",0.805853570563615,0.098391553428965,"Fyttd1","16","forty-two-three domain containing 1","blue"
"ENSMUSG00000022811",0.924987451209058,-0.0515751396532887,"Zfp148","16","zinc finger protein 148","blue"
"ENSMUSG00000022849",0.833695806675356,0.0244821320777313,"Hspbap1","16","Hspb associated protein 1","blue"
"ENSMUSG00000022855",0.80265424693762,-0.0755055693008352,"Senp2","16","SUMO/sentrin specific peptidase 2","blue"
"ENSMUSG00000022860",0.882223162549724,0.00692280014413994,"Chodl","16","chondrolectin","blue"
"ENSMUSG00000022941",0.895058153795317,0.100089373920748,"Ripply3","16","ripply transcriptional repressor 3","blue"
"ENSMUSG00000022948",0.897216242581525,-0.0478476879267839,"Setd4","16","SET domain containing 4","blue"
"ENSMUSG00000022967",0.930005613661922,-0.0296580845684891,"Ifnar1","16","interferon (alpha and beta) receptor 1","blue"
"ENSMUSG00000023020",0.805686958957085,0.0536335530280312,"Cox14","15","cytochrome c oxidase assembly protein 14","blue"
"ENSMUSG00000023039",0.851396287259607,-0.0078219279609589,"Krt7","15","keratin 7","blue"
"ENSMUSG00000023045",0.919336475864841,0.0696909558468966,"Soat2","15","sterol O-acyltransferase 2","blue"
"ENSMUSG00000023066",0.924459254660972,-0.0512014649006866,"Rttn","18","rotatin","blue"
"ENSMUSG00000023118",0.859842058346846,-0.138976825136416,"Sympk","7","symplekin","blue"
"ENSMUSG00000023284",0.918735992398621,0.00535543916221092,"Zfp605","5","zinc finger protein 605","blue"
"ENSMUSG00000023411",0.946017349217435,-0.0175099177828213,"Nfatc4","14","nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 4","blue"
"ENSMUSG00000024006",0.905795175423904,-0.0470105599098028,"Stk38","17","serine/threonine kinase 38","blue"
"ENSMUSG00000024011",0.902665000691994,0.077352437594402,"Pi16","17","peptidase inhibitor 16","blue"
"ENSMUSG00000024036",0.821945755939894,-0.00443098087759218,"Slc37a1","17","solute carrier family 37 (glycerol-3-phosphate transporter), member 1","blue"
"ENSMUSG00000024079",0.864531458792405,0.00714627039923769,"Eif2ak2","17","eukaryotic translation initiation factor 2-alpha kinase 2","blue"
"ENSMUSG00000024122",0.801652696032752,-0.0117835443169057,"Pdpk1","17","3-phosphoinositide dependent protein kinase 1","blue"
"ENSMUSG00000024127",0.847765244862588,0.038740708527706,"Prepl","17","prolyl endopeptidase-like","blue"
"ENSMUSG00000024206",0.842283391806374,-0.0564084899213536,"Rfx2","17","regulatory factor X, 2 (influences HLA class II expression)","blue"
"ENSMUSG00000024217",0.809906892174508,-0.159632804199108,"Snrpc","17","U1 small nuclear ribonucleoprotein C","blue"
"ENSMUSG00000024251",0.847308535341447,-0.131411780859642,"Thada","17","thyroid adenoma associated","blue"
"ENSMUSG00000024283",0.806503687210942,-0.0384750666671347,"Wac","18","WW domain containing adaptor with coiled-coil","blue"
"ENSMUSG00000024293",0.862744122284207,-0.0236232115024221,"Esco1","18","establishment of sister chromatid cohesion N-acetyltransferase 1","blue"
"ENSMUSG00000024294",0.825233627647109,-0.0245814443887057,"Mib1","18","mindbomb E3 ubiquitin protein ligase 1","blue"
"ENSMUSG00000024354",0.85918411483366,0.00273308527783789,"Slc23a1","18","solute carrier family 23 (nucleobase transporters), member 1","blue"
"ENSMUSG00000024371",0.801308001896578,0.0368941283626687,"C2","17","complement component 2 (within H-2S)","blue"
"ENSMUSG00000024383",0.818350638529691,0.00572571169319074,"Map3k2","18","mitogen-activated protein kinase kinase kinase 2","blue"
"ENSMUSG00000024393",0.923266185190392,-0.00436622620285371,"Prrc2a","17","proline-rich coiled-coil 2A","blue"
"ENSMUSG00000024404",0.888019338591129,-0.00295308343300122,"Riok3","18","RIO kinase 3","blue"
"ENSMUSG00000024502",0.849453375292899,0.00819549096469921,"Jakmip2","18","janus kinase and microtubule interacting protein 2","blue"
"ENSMUSG00000024548",0.820501343558979,-0.0870492591862621,"Setbp1","18","SET binding protein 1","blue"
"ENSMUSG00000024588",0.910067485726579,-0.0876228251570128,"Fech","18","ferrochelatase","blue"
"ENSMUSG00000024622",0.849874161813663,-0.0208503284286483,"Hmgxb3","18","HMG box domain containing 3","blue"
"ENSMUSG00000024639",0.889520715830909,0.00444081786390202,"Gnaq","19","guanine nucleotide binding protein, alpha q polypeptide","blue"
"ENSMUSG00000024672",0.885721442536366,-0.138311694911009,"Ms4a7","19","membrane-spanning 4-domains, subfamily A, member 7","blue"
"ENSMUSG00000024695",0.854279166950831,-0.106538962046293,"Zfp91","19","zinc finger protein 91","blue"
"ENSMUSG00000024732",0.813533241108806,-0.11208377145003,"Ccdc86","19","coiled-coil domain containing 86","blue"
"ENSMUSG00000024757",0.86449780959396,-0.120280883150086,"Slc22a19","19","solute carrier family 22 (organic anion transporter), member 19","blue"
"ENSMUSG00000024780",0.86689258651735,0.00549656152732564,"Cdc37l1","19","cell division cycle 37-like 1","blue"
"ENSMUSG00000024800",0.860718207966788,-0.032260831512801,"Rpp30","19","ribonuclease P/MRP 30 subunit","blue"
"ENSMUSG00000024811",0.882212973360367,-0.0248714390333177,"Tnks2","19","tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase 2","blue"
"ENSMUSG00000024833",0.826957541284558,-0.0936838974409217,"Pola2","19","polymerase (DNA directed), alpha 2","blue"
"ENSMUSG00000024851",0.831253553543326,0.103963563822966,"Pitpnm1","19","phosphatidylinositol transfer protein, membrane-associated 1","blue"
"ENSMUSG00000024900",0.924229438405779,0.0610507164164498,"Cpt1a","19","carnitine palmitoyltransferase 1a, liver","blue"
"ENSMUSG00000024913",0.922394603700797,-0.00794369870347205,"Lrp5","19","low density lipoprotein receptor-related protein 5","blue"
"ENSMUSG00000024969",0.848954028035298,0.0430142423071171,"Mark2","19","MAP/microtubule affinity regulating kinase 2","blue"
"ENSMUSG00000024993",0.899724944074456,0.0208204912811531,"Dennd10","19","DENN domain containing 10","blue"
"ENSMUSG00000025037",0.900727369161658,-0.0805949058131297,"Maoa","X","monoamine oxidase A","blue"
"ENSMUSG00000025086",0.835890372487897,-0.138098147744636,"Trub1","19","TruB pseudouridine (psi) synthase family member 1","blue"
"ENSMUSG00000025223",0.872757103453613,-0.0774896848105025,"Ldb1","19","LIM domain binding 1","blue"
"ENSMUSG00000025224",0.860916439676707,0.00950115508866108,"Gbf1","19","golgi-specific brefeldin A-resistance factor 1","blue"
"ENSMUSG00000025235",0.824056093471425,-0.0354829268813012,"Bbs4","9","Bardet-Biedl syndrome 4 (human)","blue"
"ENSMUSG00000025261",0.840584846853811,0.00940128438060665,"Huwe1","X","HECT, UBA and WWE domain containing 1","blue"
"ENSMUSG00000025340",0.807198813773682,-0.0701790480858283,"Rabgef1","5","RAB guanine nucleotide exchange factor (GEF) 1","blue"
"ENSMUSG00000025358",0.831217055515321,-0.0245215843594365,"Cdk2","10","cyclin-dependent kinase 2","blue"
"ENSMUSG00000025366",0.913566234466016,0.0779663433801031,"Esyt1","10","extended synaptotagmin-like protein 1","blue"
"ENSMUSG00000025437",0.869032828318563,-0.0806818255986085,"Usp33","3","ubiquitin specific peptidase 33","blue"
"ENSMUSG00000025464",0.934161062254614,-0.0409674451446422,"Paox","7","polyamine oxidase (exo-N4-amino)","blue"
"ENSMUSG00000025465",0.921931741752714,-0.0594089251738212,"Echs1","7","enoyl Coenzyme A hydratase, short chain, 1, mitochondrial","blue"
"ENSMUSG00000025537",0.940928921322199,-0.00410624626142216,"Phkg1","5","phosphorylase kinase gamma 1","blue"
"ENSMUSG00000025557",0.839602161438949,-0.0894134763123916,"Slc15a1","14","solute carrier family 15 (oligopeptide transporter), member 1","blue"
