"ensgene","moduleMembership","GS.trait","symbol","chr","description","moduleName"
"ENSMUSG00000019923",0.873443149290024,0.319500612808407,"Zwint","10","ZW10 interactor","blue"
"ENSMUSG00000020032",0.831439455155523,0.286531095612669,"Nuak1","10","NUAK family, SNF1-like kinase, 1","blue"
"ENSMUSG00000020366",0.837690439995229,0.330411633718657,"Mapk9","11","mitogen-activated protein kinase 9","blue"
"ENSMUSG00000020431",0.829638482836331,0.396495895817435,"Adcy1","11","adenylate cyclase 1","blue"
"ENSMUSG00000020483",0.828947952366741,0.234557765087572,"Dynll2","11","dynein light chain LC8-type 2","blue"
"ENSMUSG00000020745",0.910919772688996,0.249756902462195,"Pafah1b1","11","platelet-activating factor acetylhydrolase, isoform 1b, subunit 1","blue"
"ENSMUSG00000020802",0.823376775302862,0.38842829001264,"Ube2o","11","ubiquitin-conjugating enzyme E2O","blue"
"ENSMUSG00000020817",0.896248883516854,0.234517075281899,"Rabep1","11","rabaptin, RAB GTPase binding effector protein 1","blue"
"ENSMUSG00000020986",0.806970905719351,0.272653090988292,"Sec23a","12","SEC23 homolog A, COPII coat complex component","blue"
"ENSMUSG00000021066",0.830876747808009,0.236002239341606,"Atl1","12","atlastin GTPase 1","blue"
"ENSMUSG00000021087",0.955723069130092,0.218709312015438,"Rtn1","12","reticulon 1","blue"
"ENSMUSG00000021114",0.812307330802101,0.293566545325397,"Atp6v1d","12","ATPase, H+ transporting, lysosomal V1 subunit D","blue"
"ENSMUSG00000021273",0.830009268726363,0.503171755353452,"Fdft1","14","farnesyl diphosphate farnesyl transferase 1","blue"
"ENSMUSG00000021486",0.819599235917881,0.303001366408566,"Prelid1","13","PRELI domain containing 1","blue"
"ENSMUSG00000021557",0.814509485210343,0.258915436814057,"Agtpbp1","13","ATP/GTP binding protein 1","blue"
"ENSMUSG00000022285",0.892226162521364,0.22077785697658,"Ywhaz","15","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta polypeptide","blue"
"ENSMUSG00000022295",0.844329772266563,0.257423946757472,"Atp6v1c1","15","ATPase, H+ transporting, lysosomal V1 subunit C1","blue"
"ENSMUSG00000022332",0.885009467071894,0.295426161889473,"Khdrbs3","15","KH domain containing, RNA binding, signal transduction associated 3","blue"
"ENSMUSG00000022415",0.830456839529045,0.421726824666363,"Syngr1","15","synaptogyrin 1","blue"
"ENSMUSG00000022454",0.831851479955181,0.211279431928958,"Nell2","15","NEL-like 2","blue"
"ENSMUSG00000022629",0.911716861402274,0.211274392834889,"Kif21a","15","kinesin family member 21A","blue"
"ENSMUSG00000022658",0.870188380174982,0.208517958046804,"Tagln3","16","transgelin 3","blue"
"ENSMUSG00000022892",0.872037004496045,0.227590972778675,"App","16","amyloid beta (A4) precursor protein","blue"
"ENSMUSG00000022895",0.854017618409745,0.446852100630001,"Ets2","16","E26 avian leukemia oncogene 2, 3' domain","blue"
"ENSMUSG00000022973",0.926069353531045,0.266631445850284,"Synj1","16","synaptojanin 1","blue"
"ENSMUSG00000023033",0.938289906887324,0.249566898394315,"Scn8a","15","sodium channel, voltage-gated, type VIII, alpha","blue"
"ENSMUSG00000023495",0.837402638763405,0.355234057834111,"Pcbp4","9","poly(rC) binding protein 4","blue"
"ENSMUSG00000024012",0.871558227678726,0.307004016443088,"Mtch1","17","mitochondrial carrier 1","blue"
"ENSMUSG00000024078",0.839669722812379,0.311768008258724,"Ttc27","17","tetratricopeptide repeat domain 27","blue"
"ENSMUSG00000024121",0.906743431408469,0.214951435032389,"Atp6v0c","17","ATPase, H+ transporting, lysosomal V0 subunit C","blue"
"ENSMUSG00000024403",0.824931192967223,0.211162276278545,"Atp6v1g2","17","ATPase, H+ transporting, lysosomal V1 subunit G2","blue"
"ENSMUSG00000024462",0.960181333275793,0.272876459147309,"Gabbr1","17","gamma-aminobutyric acid (GABA) B receptor, 1","blue"
"ENSMUSG00000024479",0.865778954153356,0.319616555533599,"Mal2","15","mal, T cell differentiation protein 2","blue"
"ENSMUSG00000024500",0.823535632817659,0.206839632364726,"Ppp2r2b","18","protein phosphatase 2, regulatory subunit B, beta","blue"
"ENSMUSG00000024589",0.802513781372146,0.316875065103898,"Nedd4l","18","neural precursor cell expressed, developmentally down-regulated gene 4-like","blue"
"ENSMUSG00000024758",0.905764432005703,0.333393449029152,"Rtn3","19","reticulon 3","blue"
"ENSMUSG00000024767",0.801199694656224,0.245589355656103,"Otub1","19","OTU domain, ubiquitin aldehyde binding 1","blue"
"ENSMUSG00000024958",0.881871550921342,0.38347820569949,"Gpr137","19","G protein-coupled receptor 137","blue"
"ENSMUSG00000024990",0.825320955777712,0.285474305314202,"Rbp4","19","retinol binding protein 4, plasma","blue"
"ENSMUSG00000025499",0.85738940885866,0.220020710119477,"Hras","7","Harvey rat sarcoma virus oncogene","blue"
"ENSMUSG00000025920",0.819581607150107,0.238690940835435,"Stau2","1","staufen double-stranded RNA binding protein 2","blue"
"ENSMUSG00000026000",0.899010856059893,0.226029493892071,"Lancl1","1","LanC (bacterial lantibiotic synthetase component C)-like 1","blue"
"ENSMUSG00000026113",0.810311968673674,0.20455207053484,"Inpp4a","1","inositol polyphosphate-4-phosphatase, type I","blue"
"ENSMUSG00000026202",0.84188914611033,0.327144400406416,"Tuba4a","1","tubulin, alpha 4A","blue"
"ENSMUSG00000026259",0.846966755658159,0.273811087739601,"Ngef","1","neuronal guanine nucleotide exchange factor","blue"
"ENSMUSG00000026443",0.881032852237197,0.228196872467406,"Lrrn2","1","leucine rich repeat protein 2, neuronal","blue"
"ENSMUSG00000026585",0.927566441909599,0.243291026633267,"Kifap3","1","kinesin-associated protein 3","blue"
"ENSMUSG00000027220",0.881440727370326,0.315786378167032,"Syt13","2","synaptotagmin XIII","blue"
"ENSMUSG00000027394",0.857921825668465,0.294237845113501,"Ttl","2","tubulin tyrosine ligase","blue"
"ENSMUSG00000027500",0.943179159061545,0.312782200413397,"Stmn2","3","stathmin-like 2","blue"
"ENSMUSG00000027523",0.889942118453799,0.245069678513588,"Gnas","2","GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus","blue"
"ENSMUSG00000027584",0.870158370641201,0.377935941936615,"Oprl1","2","opioid receptor-like 1","blue"
"ENSMUSG00000027634",0.937807790260596,0.336367088010099,"Ndrg3","2","N-myc downstream regulated gene 3","blue"
"ENSMUSG00000027805",0.820082445065987,0.440158186107817,"Pfn2","3","profilin 2","blue"
"ENSMUSG00000027978",0.834815746075058,0.32212132155038,"Prss12","3","protease, serine 12 neurotrypsin (motopsin)","blue"
"ENSMUSG00000027993",0.843147170552728,0.224080284533315,"Trim2","3","tripartite motif-containing 2","blue"
"ENSMUSG00000028039",0.859337454879274,0.364390328226836,"Efna3","3","ephrin A3","blue"
"ENSMUSG00000028430",0.834086458302129,0.224583416066928,"Nol6","4","nucleolar protein family 6 (RNA-associated)","blue"
"ENSMUSG00000028546",0.834909868775818,0.259839307319151,"Elavl4","4","ELAV like RNA binding protein 4","blue"
"ENSMUSG00000028557",0.868801196268137,0.211672561838101,"Rnf11","4","ring finger protein 11","blue"
"ENSMUSG00000028832",0.907383417307964,0.222461276170431,"Stmn1","4","stathmin 1","blue"
"ENSMUSG00000028944",0.847642001938501,0.32916605708501,"Prkag2","5","protein kinase, AMP-activated, gamma 2 non-catalytic subunit","blue"
"ENSMUSG00000028969",0.810422704630967,0.264707429984675,"Cdk5","5","cyclin-dependent kinase 5","blue"
"ENSMUSG00000029212",0.830277357955981,0.400047944279348,"Gabrb1","5","gamma-aminobutyric acid (GABA) A receptor, subunit beta 1","blue"
"ENSMUSG00000029223",0.958524634198511,0.20404723802506,"Uchl1","5","ubiquitin carboxy-terminal hydrolase L1","blue"
"ENSMUSG00000029559",0.826618749802908,0.283384098739137,"2210016L21Rik","5","RIKEN cDNA 2210016L21 gene","blue"
"ENSMUSG00000029602",0.871310355130761,0.27486212847649,"Rasal1","5","RAS protein activator like 1 (GAP1 like)","blue"
"ENSMUSG00000029608",0.866612381718073,0.245296635996157,"Rph3a","5","rabphilin 3A","blue"
"ENSMUSG00000029752",0.893892199311337,0.374556866068827,"Asns","6","asparagine synthetase","blue"
"ENSMUSG00000029769",0.844612548442736,0.327220489673495,"Ccdc136","6","coiled-coil domain containing 136","blue"
"ENSMUSG00000029840",0.873148045699434,0.321184940622257,"Mtpn","6","myotrophin","blue"
"ENSMUSG00000030077",0.932396555588266,0.368735863479138,"Chl1","6","cell adhesion molecule L1-like","blue"
"ENSMUSG00000030086",0.832735795180116,0.362015915840693,"Chchd6","6","coiled-coil-helix-coiled-coil-helix domain containing 6","blue"
"ENSMUSG00000030282",0.87984089873824,0.363039872853295,"Cmas","6","cytidine monophospho-N-acetylneuraminic acid synthetase","blue"
"ENSMUSG00000030519",0.813361775926393,0.241588785135143,"Apba2","7","amyloid beta (A4) precursor protein-binding, family A, member 2","blue"
"ENSMUSG00000030704",0.88783998339312,0.331658231580813,"Rab6a","7","RAB6A, member RAS oncogene family","blue"
"ENSMUSG00000030729",0.905607663987404,0.24888198618884,"Pgm2l1","7","phosphoglucomutase 2-like 1","blue"
"ENSMUSG00000031028",0.821142345481048,0.311338364661012,"Tub","7","tubby bipartite transcription factor","blue"
"ENSMUSG00000031099",0.801470071735335,0.296237896941638,"Smarca1","X","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1","blue"
"ENSMUSG00000031144",0.837530599822434,0.214680867830266,"Syp","X","synaptophysin","blue"
"ENSMUSG00000031428",0.898300830456815,0.397270118572244,"Zcchc18","X","zinc finger, CCHC domain containing 18","blue"
"ENSMUSG00000031517",0.876685975254853,0.350320374692699,"Gpm6a","8","glycoprotein m6a","blue"
"ENSMUSG00000031691",0.810863933353376,0.209066623468722,"Tnpo2","8","transportin 2 (importin 3, karyopherin beta 2b)","blue"
"ENSMUSG00000031701",0.834310825806273,0.207565447122771,"Dnaja2","8","DnaJ heat shock protein family (Hsp40) member A2","blue"
"ENSMUSG00000031708",0.834071760655603,0.204559311570956,"Tecr","8","trans-2,3-enoyl-CoA reductase","blue"
"ENSMUSG00000031748",0.9102137026905,0.241520709413496,"Gnao1","8","guanine nucleotide binding protein, alpha O","blue"
"ENSMUSG00000032011",0.970223255405777,0.27959161415,"Thy1","9","thymus cell antigen 1, theta","blue"
"ENSMUSG00000032171",0.876979219503644,0.204004395384966,"Pin1","9","protein (peptidyl-prolyl cis/trans isomerase) NIMA-interacting 1","blue"
"ENSMUSG00000032186",0.838008902234362,0.326915288448392,"Tmod2","9","tropomodulin 2","blue"
"ENSMUSG00000032328",0.917914893642371,0.252516990777795,"Tmem30a","9","transmembrane protein 30A","blue"
"ENSMUSG00000032549",0.894366738850939,0.288345650714411,"Rab6b","9","RAB6B, member RAS oncogene family","blue"
"ENSMUSG00000032826",0.832626322237798,0.428993610940867,"Ank2","3","ankyrin 2, brain","blue"
"ENSMUSG00000032850",0.800417264481407,0.239731750315969,"Rnft2","5","ring finger protein, transmembrane 2","blue"
"ENSMUSG00000032936",0.833615919857844,0.283604878358895,"Camkv","9","CaM kinase-like vesicle-associated","blue"
"ENSMUSG00000033004",0.840753540357342,0.372156776226317,"Mycbp2","14","MYC binding protein 2, E3 ubiquitin protein ligase","blue"
"ENSMUSG00000033423",0.812542251202849,0.348208462833075,"Eri3","4","exoribonuclease 3","blue"
"ENSMUSG00000033917",0.867892322630777,0.317296733997356,"Gde1","7","glycerophosphodiester phosphodiesterase 1","blue"
"ENSMUSG00000035236",0.802016957761827,0.230055145673136,"Scai","2","suppressor of cancer cell invasion","blue"
"ENSMUSG00000035847",0.872558040939707,0.266710988139437,"Ids","X","iduronate 2-sulfatase","blue"
"ENSMUSG00000036062",0.891374739022228,0.323669849621822,"Phf24","4","PHD finger protein 24","blue"
"ENSMUSG00000036452",0.851145985261411,0.202952106657291,"Arhgap26","18","Rho GTPase activating protein 26","blue"
"ENSMUSG00000036752",0.821079371276945,0.358371215594758,"Tubb4b","2","tubulin, beta 4B class IVB","blue"
"ENSMUSG00000036989",0.87401171639827,0.216384628985682,"Trim3","7","tripartite motif-containing 3","blue"
"ENSMUSG00000037012",0.903390930746585,0.248111461350294,"Hk1","10","hexokinase 1","blue"
"ENSMUSG00000037331",0.828434880190027,0.263777169970758,"Larp1","11","La ribonucleoprotein domain family, member 1","blue"
"ENSMUSG00000037984",0.875787267517761,0.244654856981851,"Neurod6","6","neurogenic differentiation 6","blue"
"ENSMUSG00000038255",0.930767393178085,0.2627957662546,"Neurod2","11","neurogenic differentiation 2","blue"
"ENSMUSG00000038301",0.878560866764476,0.306223065416149,"Snx10","6","sorting nexin 10","blue"
"ENSMUSG00000038429",0.833251441927003,0.232069241408352,"Usp5","6","ubiquitin specific peptidase 5 (isopeptidase T)","blue"
"ENSMUSG00000038453",0.882562040568004,0.350316786099133,"Srcin1","11","SRC kinase signaling inhibitor 1","blue"
"ENSMUSG00000038473",0.867453978550515,0.284518446567043,"Nos1ap","1","nitric oxide synthase 1 (neuronal) adaptor protein","blue"
"ENSMUSG00000038602",0.845394308522674,0.332529646201688,"Slc35f1","10","solute carrier family 35, member F1","blue"
"ENSMUSG00000038619",0.857661252674989,0.252614752252647,"Ensa","3","endosulfine alpha","blue"
"ENSMUSG00000039067",0.823873066820248,0.212290889848593,"Psmd7","8","proteasome (prosome, macropain) 26S subunit, non-ATPase, 7","blue"
"ENSMUSG00000039347",0.81374951643805,0.353197107082026,"Atp6v0e2","6","ATPase, H+ transporting, lysosomal V0 subunit E2","blue"
"ENSMUSG00000039697",0.86846753385214,0.235054263601842,"Ncoa7","10","nuclear receptor coactivator 7","blue"
"ENSMUSG00000039706",0.800033962100239,0.425653262764942,"Ldb2","5","LIM domain binding 2","blue"
"ENSMUSG00000039740",0.852664447699563,0.234416000059787,"Alg2","4","asparagine-linked glycosylation 2 (alpha-1,3-mannosyltransferase)","blue"
"ENSMUSG00000040009",0.887547069527389,0.307465852958433,"Gnaz","10","guanine nucleotide binding protein, alpha z subunit","blue"
"ENSMUSG00000040356",0.812154986787837,0.272850344910553,"Skiv2l","17","superkiller viralicidic activity 2-like (S. cerevisiae)","blue"
"ENSMUSG00000040560",0.824694009817535,0.277749232733163,"Wdr7","18","WD repeat domain 7","blue"
"ENSMUSG00000040785",0.844258332590891,0.262219736557353,"Ttc3","16","tetratricopeptide repeat domain 3","blue"
"ENSMUSG00000040855",0.940828114589984,0.230435348399946,"Reps2","X","RALBP1 associated Eps domain containing protein 2","blue"
"ENSMUSG00000041199",0.871632293628264,0.301281629294891,"Rpusd1","17","RNA pseudouridylate synthase domain containing 1","blue"
"ENSMUSG00000041670",0.8771201863692,0.217540280120331,"Rims1","1","regulating synaptic membrane exocytosis 1","blue"
"ENSMUSG00000041773",0.800939894319455,0.226142089892783,"Enc1","13","ectodermal-neural cortex 1","blue"
"ENSMUSG00000042032",0.831802141796223,0.269852316999746,"Mat2b","11","methionine adenosyltransferase II, beta","blue"
"ENSMUSG00000042043",0.869939810512834,0.395344575108213,"Tbca","13","tubulin cofactor A","blue"
"ENSMUSG00000042182",0.812752239231248,0.334231869029989,"Bend6","1","BEN domain containing 6","blue"
"ENSMUSG00000042506",0.833829062984952,0.273893191646554,"Usp22","11","ubiquitin specific peptidase 22","blue"
"ENSMUSG00000042743",0.845744759086808,0.225082190197651,"Sgtb","13","small glutamine-rich tetratricopeptide repeat (TPR)-containing, beta","blue"
"ENSMUSG00000043004",0.86268642895656,0.207420161303699,"Gng2","14","guanine nucleotide binding protein (G protein), gamma 2","blue"
"ENSMUSG00000044288",0.844571441062891,0.285078277338234,"Cnr1","4","cannabinoid receptor 1 (brain)","blue"
"ENSMUSG00000045038",0.874983710212015,0.392759897117646,"Prkce","17","protein kinase C, epsilon","blue"
"ENSMUSG00000045284",0.888663468525017,0.351854690033118,"Dcaf12l1","X","DDB1 and CUL4 associated factor 12-like 1","blue"
"ENSMUSG00000045763",0.83286978883165,0.271574019342231,"Basp1","15","brain abundant, membrane attached signal protein 1","blue"
"ENSMUSG00000046204",0.891464846737634,0.408730663791313,"Pnma2","14","paraneoplastic antigen MA2","blue"
"ENSMUSG00000046709",0.885859987219006,0.262771865611786,"Mapk10","5","mitogen-activated protein kinase 10","blue"
"ENSMUSG00000047261",0.887138362308285,0.249756698937691,"Gap43","16","growth associated protein 43","blue"
"ENSMUSG00000047514",0.848151271865485,0.480108684263598,"Tspyl1","10","testis-specific protein, Y-encoded-like 1","blue"
"ENSMUSG00000047842",0.809326006870713,0.208322718925452,"Diras2","13","DIRAS family, GTP-binding RAS-like 2","blue"
"ENSMUSG00000047904",0.818411538075134,0.283144296599816,"Sstr2","11","somatostatin receptor 2","blue"
"ENSMUSG00000048076",0.820951207769896,0.233108048998856,"Arf1","11","ADP-ribosylation factor 1","blue"
"ENSMUSG00000051323",0.833306392836358,0.383745413296961,"Pcdh19","X","protocadherin 19","blue"
"ENSMUSG00000051675",0.857045385905778,0.209951768750389,"Trim32","4","tripartite motif-containing 32","blue"
"ENSMUSG00000052459",0.893064548923646,0.388771115591082,"Atp6v1a","16","ATPase, H+ transporting, lysosomal V1 subunit A","blue"
"ENSMUSG00000052584",0.856515161401624,0.336796810659416,"Serp2","14","stress-associated endoplasmic reticulum protein family member 2","blue"
"ENSMUSG00000052727",0.843152426107814,0.207613728200931,"Map1b","13","microtubule-associated protein 1B","blue"
"ENSMUSG00000053025",0.913745988255603,0.44969065573471,"Sv2b","7","synaptic vesicle glycoprotein 2 b","blue"
"ENSMUSG00000053046",0.939611951956128,0.244192610808959,"Brsk2","7","BR serine/threonine kinase 2","blue"
"ENSMUSG00000055022",0.947775211700346,0.300461007234811,"Cntn1","15","contactin 1","blue"
"ENSMUSG00000055629",0.833350039872158,0.297905906270827,"B4galnt4","7","beta-1,4-N-acetyl-galactosaminyl transferase 4","blue"
"ENSMUSG00000055733",0.817072928675796,0.304826757759666,"Nap1l3","X","nucleosome assembly protein 1-like 3","blue"
"ENSMUSG00000056258",0.817095846510108,0.317971780100434,"Kcnq3","15","potassium voltage-gated channel, subfamily Q, member 3","blue"
"ENSMUSG00000057561",0.854687613671735,0.295755263862879,"Eif1a","18","eukaryotic translation initiation factor 1A","blue"
"ENSMUSG00000058153",0.836793899897323,0.346615098019229,"Sez6l","5","seizure related 6 homolog like","blue"
"ENSMUSG00000059316",0.800683194911607,0.221169695367654,"Slc27a4","2","solute carrier family 27 (fatty acid transporter), member 4","blue"
"ENSMUSG00000060450",0.81211447607883,0.315729805401539,"Rnf14","18","ring finger protein 14","blue"
"ENSMUSG00000061887",0.84981388019426,0.331974513650864,"Ssbp3","4","single-stranded DNA binding protein 3","blue"
"ENSMUSG00000061981",0.834789045907057,0.277927066091707,"Flot2","11","flotillin 2","blue"
"ENSMUSG00000062591",0.819624239167246,0.252676910555848,"Tubb4a","17","tubulin, beta 4A class IVA","blue"
"ENSMUSG00000063077",0.961718603714505,0.296398583889258,"Kif1b","4","kinesin family member 1B","blue"
"ENSMUSG00000063229",0.87695905071594,0.319450740174262,"Ldha","7","lactate dehydrogenase A","blue"
"ENSMUSG00000071658",0.886925667152705,0.327608103760049,"Gng3","19","guanine nucleotide binding protein (G protein), gamma 3","blue"
"ENSMUSG00000071708",0.814812039567401,0.237187502842668,"Sms","X","spermine synthase","blue"
"ENSMUSG00000073433",0.807908529690093,0.242977239991181,"Arhgdig","17","Rho GDP dissociation inhibitor (GDI) gamma","blue"
"ENSMUSG00000075318",0.900901416503167,0.32396569196313,"Scn2a","2","sodium channel, voltage-gated, type II, alpha","blue"
"ENSMUSG00000079037",0.873402405823336,0.217699009505091,"Prnp","2","prion protein","blue"
"ENSMUSG00000091264",0.864894053348829,0.28736504373949,"Smim13","13","small integral membrane protein 13","blue"
"ENSMUSG00000109372",0.867512216947849,0.391091022437866,"Gm19410","8","predicted gene, 19410","blue"
"ENSMUSG00000116165",0.874521820134333,0.401445246389745,"Pdxp","15","pyridoxal (pyridoxine, vitamin B6) phosphatase","blue"
"ENSMUSG00000042429",0.843263226826841,0.206910448237562,"Adora1","1","adenosine A1 receptor","cyan"
"ENSMUSG00000044365",0.81838757690852,0.26128638540005,"Cxxc4","3","CXXC finger 4","cyan"
"ENSMUSG00000046321",0.803625725239422,0.237295564519681,"Hs3st2","7","heparan sulfate (glucosamine) 3-O-sulfotransferase 2","cyan"
"ENSMUSG00000070304",0.844423146093061,0.207198189895519,"Scn2b","9","sodium channel, voltage-gated, type II, beta","cyan"
"ENSMUSG00000034799",0.832873453816349,0.307154704047579,"Unc13a","8","unc-13 homolog A","lightyellow"
"ENSMUSG00000046480",0.859016423844413,-0.203921047807854,"Scn4b","9","sodium channel, type IV, beta","darkred"
"ENSMUSG00000090291",0.815938885515715,-0.23746631970318,"Lrrc10b","19","leucine rich repeat containing 10B","darkred"
"ENSMUSG00000007655",0.850858400986016,-0.433444939957809,"Cav1","6","caveolin 1, caveolae protein","midnightblue"
"ENSMUSG00000019647",0.823139838847005,-0.344209434010513,"Sema6a","18","sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A","midnightblue"
"ENSMUSG00000023800",0.849362070975181,-0.331086959034692,"Tiam2","17","T cell lymphoma invasion and metastasis 2","midnightblue"
"ENSMUSG00000004642",0.804587471591106,0.314893916905286,"Slbp","5","stem-loop binding protein","darkgrey"
"ENSMUSG00000000740",0.890903693351542,0.257159746497158,"Rpl13","8","ribosomal protein L13","purple"
"ENSMUSG00000007892",0.852607553774306,0.261422307656537,"Rplp1","9","ribosomal protein, large, P1","purple"
"ENSMUSG00000017404",0.935915843174898,0.272793408016229,"Rpl19","11","ribosomal protein L19","purple"
"ENSMUSG00000020936",0.812323338780152,0.336804719343283,"Nmt1","11","N-myristoyltransferase 1","purple"
"ENSMUSG00000028495",0.851590521189666,0.2468535862178,"Rps6","4","ribosomal protein S6","purple"
"ENSMUSG00000032518",0.829889386729929,0.28744305107624,"Rpsa","9","ribosomal protein SA","purple"
"ENSMUSG00000034685",0.84261415672125,0.355834572068415,"Fam171a2","11","family with sequence similarity 171, member A2","purple"
"ENSMUSG00000037563",0.908804554160639,0.254931932802732,"Rps16","7","ribosomal protein S16","purple"
"ENSMUSG00000046364",0.808427314264532,0.418747453265697,"Rpl27a","7","ribosomal protein L27A","purple"
"ENSMUSG00000052146",0.91539495896287,0.422019837337327,"Rps10","17","ribosomal protein S10","purple"
"ENSMUSG00000058546",0.899354007887006,0.514380863948286,"Rpl23a","11","ribosomal protein L23A","purple"
"ENSMUSG00000059796",0.815438556365953,0.534021938354962,"Eif4a1","11","eukaryotic translation initiation factor 4A1","purple"
"ENSMUSG00000060036",0.924856270317015,0.337758846646812,"Rpl3","15","ribosomal protein L3","purple"
"ENSMUSG00000062006",0.840962243767782,0.307258585297256,"Rpl34","3","ribosomal protein L34","purple"
"ENSMUSG00000063316",0.842270208045416,0.339750364798861,"Rpl27","11","ribosomal protein L27","purple"
"ENSMUSG00000072772",0.86455957587126,0.326794187035977,"Grcc10","6","gene rich cluster, C10 gene","purple"
"ENSMUSG00000001334",0.820220309277117,-0.241844569361224,"Fndc5","4","fibronectin type III domain containing 5","red"
"ENSMUSG00000001444",0.847268748181529,-0.289824339453942,"Tbx21","11","T-box 21","red"
"ENSMUSG00000002228",0.860228139929483,-0.223516655923384,"Ppm1j","3","protein phosphatase 1J","red"
"ENSMUSG00000002504",0.821701663216827,-0.352116129518768,"Slc9a3r2","17","solute carrier family 9 (sodium/hydrogen exchanger), member 3 regulator 2","red"
"ENSMUSG00000003657",0.915749056932627,-0.248835464409805,"Calb2","8","calbindin 2","red"
"ENSMUSG00000005124",0.811104751982284,-0.322415034527082,"Ccn4","15","cellular communication network factor 4","red"
"ENSMUSG00000016664",0.945300554139696,-0.322818720529706,"Pacsin2","15","protein kinase C and casein kinase substrate in neurons 2","red"
"ENSMUSG00000019856",0.950680703492876,-0.299581858475446,"Fam184a","10","family with sequence similarity 184, member A","red"
"ENSMUSG00000019874",0.861809673878297,-0.339177503818585,"Fabp7","10","fatty acid binding protein 7, brain","red"
"ENSMUSG00000020019",0.84169408056188,-0.265377335701909,"Ntn4","10","netrin 4","red"
"ENSMUSG00000020140",0.935572476722924,-0.258419464906703,"Lgr5","10","leucine rich repeat containing G protein coupled receptor 5","red"
"ENSMUSG00000020160",0.928277668627349,-0.409347957700425,"Meis1","11","Meis homeobox 1","red"
"ENSMUSG00000021303",0.926895118343822,-0.200780533484726,"Gng4","13","guanine nucleotide binding protein (G protein), gamma 4","red"
