"ensgene","moduleMembership","GS.trait","symbol","chr","description","moduleName"
"ENSMUSG00000051703",0.812835976718377,-0.217205353186201,"Tmem198","1","transmembrane protein 198","brown"
"ENSMUSG00000054702",0.82941953574969,-0.206778748913416,"Ap1s3","1","adaptor-related protein complex AP-1, sigma 3","brown"
"ENSMUSG00000060036",0.94822441960898,-0.215093807581742,"Rpl3","15","ribosomal protein L3","brown"
"ENSMUSG00000007097",0.851148414300885,0.305969046163696,"Atp1a2","1","ATPase, Na+/K+ transporting, alpha 2 polypeptide","cyan"
"ENSMUSG00000022548",0.900491806335202,0.240862292312977,"Apod","16","apolipoprotein D","cyan"
"ENSMUSG00000037254",0.902966165789732,0.216035079371828,"Itih2","2","inter-alpha trypsin inhibitor, heavy chain 2","cyan"
"ENSMUSG00000050295",0.839286460628047,0.305839780748086,"Foxc1","13","forkhead box C1","cyan"
"ENSMUSG00000052911",0.838151294948185,0.241556706927681,"Lamb2","9","laminin, beta 2","cyan"
"ENSMUSG00000019210",0.83096644124502,-0.265741671202562,"Atp6v1e1","6","ATPase, H+ transporting, lysosomal V1 subunit E1","purple"
"ENSMUSG00000027602",0.814355748301513,-0.235971421877904,"Map1lc3a","2","microtubule-associated protein 1 light chain 3 alpha","purple"
"ENSMUSG00000030161",0.864998610214804,-0.273218523446613,"Gabarapl1","6","gamma-aminobutyric acid (GABA) A receptor-associated protein-like 1","purple"
"ENSMUSG00000018340",0.861702690864063,0.290719127644245,"Anxa6","11","annexin A6","pink"
"ENSMUSG00000019880",0.825702932725167,0.375025997477019,"Rspo3","10","R-spondin 3","pink"
"ENSMUSG00000020475",0.842285733753986,0.21442118710573,"Pgam2","11","phosphoglycerate mutase 2","pink"
"ENSMUSG00000023942",0.800497144028061,0.400528221410684,"Slc29a1","17","solute carrier family 29 (nucleoside transporters), member 1","pink"
"ENSMUSG00000025060",0.81513526227963,0.372461737236322,"Slk","19","STE20-like kinase","pink"
"ENSMUSG00000027971",0.896708198486599,0.234488619917102,"Ndst4","3","N-deacetylase/N-sulfotransferase (heparin glucosaminyl) 4","pink"
"ENSMUSG00000029669",0.803137525962978,0.390015200281451,"Tspan12","6","tetraspanin 12","pink"
"ENSMUSG00000030226",0.878073647778405,0.471524838297866,"Lmo3","6","LIM domain only 3","pink"
"ENSMUSG00000031557",0.934439071457543,0.485028565516001,"Plekha2","8","pleckstrin homology domain-containing, family A (phosphoinositide binding specific) member 2","pink"
"ENSMUSG00000031618",0.895672779802369,0.403924289470556,"Nr3c2","8","nuclear receptor subfamily 3, group C, member 2","pink"
"ENSMUSG00000032261",0.83835117784169,0.480751236352678,"Sh3bgrl2","9","SH3 domain binding glutamic acid-rich protein like 2","pink"
"ENSMUSG00000033060",0.847851386842754,0.24619878298747,"Lmo7","14","LIM domain only 7","pink"
"ENSMUSG00000033717",0.942226285920231,0.425060576137788,"Adra2a","19","adrenergic receptor, alpha 2a","pink"
"ENSMUSG00000035168",0.905338292268364,0.434929235042957,"Tanc1","2","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1","pink"
"ENSMUSG00000040105",0.802393547570395,0.235651034216953,"Plpp6","19","phospholipid phosphatase 6","pink"
"ENSMUSG00000043456",0.833599501839013,0.355177943802607,"Zfp536","7","zinc finger protein 536","pink"
"ENSMUSG00000044071",0.913510386437633,0.301028689381343,"Tafa2","10","TAFA chemokine like family member 2","pink"
"ENSMUSG00000046442",0.850827035776442,0.366975791957349,"Ppm1e","11","protein phosphatase 1E (PP2C domain containing)","pink"
"ENSMUSG00000047714",0.91209236946173,0.211775165626249,"Ppp1r2","16","protein phosphatase 1, regulatory inhibitor subunit 2","pink"
"ENSMUSG00000048240",0.836235846570919,0.390654854900251,"Gng7","10","guanine nucleotide binding protein (G protein), gamma 7","pink"
"ENSMUSG00000049001",0.90297287473982,0.543607792736958,"Ndnf","6","neuron-derived neurotrophic factor","pink"
"ENSMUSG00000050965",0.828697388880468,0.334222760181934,"Prkca","11","protein kinase C, alpha","pink"
"ENSMUSG00000054364",0.854916591651272,0.204168894655022,"Rhob","12","ras homolog family member B","pink"
"ENSMUSG00000063632",0.843907095077633,0.289331315903734,"Sox11","12","SRY (sex determining region Y)-box 11","pink"
"ENSMUSG00000034329",0.858764746563196,0.280654731495837,"Brip1","11","BRCA1 interacting protein C-terminal helicase 1","lightcyan"
"ENSMUSG00000041623",0.822681138294812,-0.3091177059577,"D11Wsu47e","11","DNA segment, Chr 11, Wayne State University 47, expressed","lightyellow"
"ENSMUSG00000057050",0.900784292563861,-0.333888296527586,"Olfr397","11","olfactory receptor 397","lightyellow"
"ENSMUSG00000096109",0.875346067189231,-0.320217458244899,"Olfr1537","9","olfactory receptor 1537","lightyellow"
