"ensgene","moduleMembership","GS.trait","symbol","chr","description","moduleName"
"ENSMUSG00000050164",0.821640124630586,-0.536785841791218,"Mchr1","15","melanin-concentrating hormone receptor 1","red"
"ENSMUSG00000050821",0.92414248101113,-0.590176231547758,"Fam131a","16","family with sequence similarity 131, member A","red"
"ENSMUSG00000050822",0.855468670286939,-0.61245065591113,"Slc29a4","5","solute carrier family 29 (nucleoside transporters), member 4","red"
"ENSMUSG00000052373",0.95525218689391,-0.688894880591226,"Mpp3","11","membrane protein, palmitoylated 3 (MAGUK p55 subfamily member 3)","red"
"ENSMUSG00000054934",0.844515988562852,-0.755014148842248,"Kcnmb4","10","potassium large conductance calcium-activated channel, subfamily M, beta member 4","red"
"ENSMUSG00000055805",0.8292216080259,-0.588339150866603,"Fmnl1","11","formin-like 1","red"
"ENSMUSG00000056222",0.852038537085434,-0.577156646774197,"Spock1","13","sparc/osteonectin, cwcv and kazal-like domains proteoglycan 1","red"
"ENSMUSG00000056306",0.844826505151905,-0.533051924696356,"Sertm1","3","serine rich and transmembrane domain containing 1","red"
"ENSMUSG00000059003",0.859564707704946,-0.627541142722502,"Grin2a","16","glutamate receptor, ionotropic, NMDA2A (epsilon 1)","red"
"ENSMUSG00000059213",0.87936558801508,-0.69000766498355,"Ddn","15","dendrin","red"
"ENSMUSG00000059456",0.87294475548447,-0.660872263000016,"Ptk2b","14","PTK2 protein tyrosine kinase 2 beta","red"
"ENSMUSG00000061080",0.956918023825466,-0.623007225078258,"Lsamp","16","limbic system-associated membrane protein","red"
"ENSMUSG00000070565",0.832939584668964,-0.663524669296817,"Rasal2","1","RAS protein activator like 2","red"
"ENSMUSG00000070867",0.805527640944399,-0.583207246805572,"Trabd2b","4","TraB domain containing 2B","red"
"ENSMUSG00000071265",0.801460963668874,-0.602383933241566,"1700086L19Rik","12","RIKEN cDNA 1700086L19 gene","red"
"ENSMUSG00000075270",0.801448742891985,-0.520046345085629,"Pde11a","2","phosphodiesterase 11A","red"
"ENSMUSG00000091243",0.862390535802043,-0.541278875298328,"Vgll3","16","vestigial like family member 3","red"
"ENSMUSG00000091337",0.807553747243409,-0.472359613866704,"Eid1","2","EP300 interacting inhibitor of differentiation 1","red"
"ENSMUSG00000003458",0.854169074803542,0.216516620337578,"Ncstn","1","nicastrin","lightsteelblue1"
"ENSMUSG00000021028",0.801099817248028,0.416564840834732,"Mbip","12","MAP3K12 binding inhibitory protein 1","lightsteelblue1"
"ENSMUSG00000027677",0.835503082075043,0.270773210604393,"Ttc14","3","tetratricopeptide repeat domain 14","lightsteelblue1"
"ENSMUSG00000030180",0.873784175122416,0.288738185068705,"Kdm5a","6","lysine (K)-specific demethylase 5A","lightsteelblue1"
"ENSMUSG00000074682",0.825594702710144,0.22843775412031,"Zcchc3","2","zinc finger, CCHC domain containing 3","lightsteelblue1"
"ENSMUSG00000001056",0.82981134708889,-0.619348775741638,"Nhp2","11","NHP2 ribonucleoprotein","pink"
"ENSMUSG00000001175",0.83972266887125,-0.525499764070546,"Calm1","12","calmodulin 1","pink"
"ENSMUSG00000002489",0.840332668153878,-0.518036268953294,"Tiam1","16","T cell lymphoma invasion and metastasis 1","pink"
"ENSMUSG00000003352",0.806641153245788,-0.545180930943753,"Cacnb3","15","calcium channel, voltage-dependent, beta 3 subunit","pink"
"ENSMUSG00000005583",0.908051230893781,-0.583349989979854,"Mef2c","13","myocyte enhancer factor 2C","pink"
"ENSMUSG00000005899",0.814043693072179,-0.532377304525106,"Smpd4","16","sphingomyelin phosphodiesterase 4","pink"
"ENSMUSG00000007207",0.835588458275331,-0.433188925878855,"Stx1a","5","syntaxin 1A (brain)","pink"
"ENSMUSG00000007944",0.809521003029793,-0.568488041535249,"Ttc9b","7","tetratricopeptide repeat domain 9B","pink"
"ENSMUSG00000008136",0.821876995952298,-0.432442741419227,"Fhl2","1","four and a half LIM domains 2","pink"
"ENSMUSG00000009013",0.849427633086056,-0.710815537449583,"Dynll1","5","dynein light chain LC8-type 1","pink"
"ENSMUSG00000019831",0.886919060329227,-0.683273623014693,"Wasf1","10","WASP family, member 1","pink"
"ENSMUSG00000020374",0.805375849290011,-0.472956284938372,"Rasgef1c","11","RasGEF domain family, member 1C","pink"
"ENSMUSG00000021071",0.917026572900134,-0.588239543896789,"Trim9","12","tripartite motif-containing 9","pink"
"ENSMUSG00000021701",0.892778236023683,-0.649809403403428,"Plk2","13","polo like kinase 2","pink"
"ENSMUSG00000021733",0.816577788564258,-0.47940494132933,"Slc4a7","14","solute carrier family 4, sodium bicarbonate cotransporter, member 7","pink"
"ENSMUSG00000022180",0.863829443869624,-0.560116503496088,"Slc7a8","14","solute carrier family 7 (cationic amino acid transporter, y+ system), member 8","pink"
"ENSMUSG00000022237",0.822180731077509,-0.70981231321672,"Ankrd33b","15","ankyrin repeat domain 33B","pink"
"ENSMUSG00000022342",0.862827741414057,-0.595215890984779,"Kcnv1","15","potassium channel, subfamily V, member 1","pink"
"ENSMUSG00000022421",0.882498359344263,-0.58973706046853,"Nptxr","15","neuronal pentraxin receptor","pink"
"ENSMUSG00000022490",0.883319241801655,-0.395238966111366,"Ppp1r1a","15","protein phosphatase 1, regulatory inhibitor subunit 1A","pink"
"ENSMUSG00000022756",0.882207610672741,-0.605736381008515,"Slc7a4","16","solute carrier family 7 (cationic amino acid transporter, y+ system), member 4","pink"
"ENSMUSG00000024286",0.812062509782993,-0.400416230942092,"Ccny","18","cyclin Y","pink"
"ENSMUSG00000024617",0.840633102128425,-0.593538896087533,"Camk2a","18","calcium/calmodulin-dependent protein kinase II alpha","pink"
"ENSMUSG00000024743",0.942820416521996,-0.618703019328827,"Syt7","19","synaptotagmin VII","pink"
"ENSMUSG00000025128",0.855793627604375,-0.469661059882163,"Bhlhe22","3","basic helix-loop-helix family, member e22","pink"
"ENSMUSG00000025658",0.897223069841932,-0.466173531465154,"Cnksr2","X","connector enhancer of kinase suppressor of Ras 2","pink"
"ENSMUSG00000026090",0.896582808907579,-0.607187518420923,"Cracdl","1","capping protein inhibiting regulator of actin like","pink"
"ENSMUSG00000026833",0.955169997064982,-0.642283735160788,"Olfm1","2","olfactomedin 1","pink"
"ENSMUSG00000029151",0.951520126118053,-0.632588230610434,"Slc30a3","5","solute carrier family 30 (zinc transporter), member 3","pink"
"ENSMUSG00000029471",0.895279872398762,-0.722443137393087,"Camkk2","5","calcium/calmodulin-dependent protein kinase kinase 2, beta","pink"
"ENSMUSG00000029581",0.845206385045436,-0.748411751372196,"Fscn1","5","fascin actin-bundling protein 1","pink"
"ENSMUSG00000030123",0.93406009681824,-0.567042083164499,"Plxnd1","6","plexin D1","pink"
"ENSMUSG00000030127",0.812559307676013,-0.48862031295636,"Cops7a","6","COP9 signalosome subunit 7A","pink"
"ENSMUSG00000030226",0.853546793202924,-0.381049678779404,"Lmo3","6","LIM domain only 3","pink"
"ENSMUSG00000030350",0.904392306780059,-0.79226073591469,"Prmt8","6","protein arginine N-methyltransferase 8","pink"
"ENSMUSG00000030682",0.804184859312752,-0.526912788989324,"Cdipt","7","CDP-diacylglycerol--inositol 3-phosphatidyltransferase (phosphatidylinositol synthase)","pink"
"ENSMUSG00000030930",0.836987369431495,-0.572150448586675,"Chst15","7","carbohydrate sulfotransferase 15","pink"
"ENSMUSG00000031169",0.863482707335837,-0.409801980114098,"Porcn","X","porcupine O-acyltransferase","pink"
"ENSMUSG00000031618",0.864996509201344,-0.433925262970712,"Nr3c2","8","nuclear receptor subfamily 3, group C, member 2","pink"
"ENSMUSG00000031834",0.823410624127672,-0.516149610169408,"Pik3r2","8","phosphoinositide-3-kinase regulatory subunit 2","pink"
"ENSMUSG00000032000",0.816786496646378,-0.517656159089761,"Birc3","9","baculoviral IAP repeat-containing 3","pink"
"ENSMUSG00000032010",0.855832404063582,-0.563374176709671,"Usp2","9","ubiquitin specific peptidase 2","pink"
"ENSMUSG00000032503",0.853361079074706,-0.570063927509092,"Arpp21","9","cyclic AMP-regulated phosphoprotein, 21","pink"
"ENSMUSG00000032589",0.893357583432274,-0.52603930084044,"Bsn","9","bassoon","pink"
"ENSMUSG00000032773",0.837258304941247,-0.484273202437265,"Chrm1","19","cholinergic receptor, muscarinic 1, CNS","pink"
"ENSMUSG00000033060",0.844821295459862,-0.563325056366895,"Lmo7","14","LIM domain only 7","pink"
"ENSMUSG00000033805",0.853070304492763,-0.327103314605103,"Ephx4","5","epoxide hydrolase 4","pink"
"ENSMUSG00000033940",0.861262175133895,-0.591224099633855,"Brk1","6","BRICK1, SCAR/WAVE actin-nucleating complex subunit","pink"
"ENSMUSG00000034353",0.85684404231698,-0.700591625071898,"Ramp1","1","receptor (calcitonin) activity modifying protein 1","pink"
"ENSMUSG00000034701",0.886762716161354,-0.494278958046325,"Neurod1","2","neurogenic differentiation 1","pink"
"ENSMUSG00000035357",0.806143908410223,-0.793740653305067,"Pdzrn3","6","PDZ domain containing RING finger 3","pink"
"ENSMUSG00000035456",0.902848611168984,-0.592720840447475,"Prdm8","5","PR domain containing 8","pink"
"ENSMUSG00000035686",0.810725322666955,-0.416753073555426,"Thrsp","7","thyroid hormone responsive","pink"
"ENSMUSG00000035934",0.865678072420864,-0.491190304072146,"Pknox2","9","Pbx/knotted 1 homeobox 2","pink"
"ENSMUSG00000036306",0.866775085381664,-0.593871162195362,"Lzts1","8","leucine zipper, putative tumor suppressor 1","pink"
"ENSMUSG00000037465",0.800853838027302,-0.486868148798255,"Klf10","15","Kruppel-like factor 10","pink"
"ENSMUSG00000037536",0.808474655921548,-0.373533972533278,"Fbxo34","14","F-box protein 34","pink"
"ENSMUSG00000037855",0.84795437098807,-0.579574295607282,"Zfp365","10","zinc finger protein 365","pink"
"ENSMUSG00000038020",0.844527144341516,-0.699306005329466,"Rapgefl1","11","Rap guanine nucleotide exchange factor (GEF)-like 1","pink"
"ENSMUSG00000038244",0.83392857076013,-0.640422649086362,"Mical2","7","microtubule associated monooxygenase, calponin and LIM domain containing 2","pink"
"ENSMUSG00000038255",0.940246188401957,-0.648452941081533,"Neurod2","11","neurogenic differentiation 2","pink"
"ENSMUSG00000038552",0.866271882824984,-0.659615363263605,"Fndc4","5","fibronectin type III domain containing 4","pink"
"ENSMUSG00000039037",0.817073660328195,-0.609098168730277,"St6galnac5","3","ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 5","pink"
"ENSMUSG00000039473",0.875935499920848,-0.520943973987946,"Ubn1","16","ubinuclein 1","pink"
"ENSMUSG00000040105",0.841742419183733,-0.538961869372528,"Plpp6","19","phospholipid phosphatase 6","pink"
"ENSMUSG00000041444",0.839024793319223,-0.318937840313889,"Arhgap32","9","Rho GTPase activating protein 32","pink"
"ENSMUSG00000041992",0.891192813079389,-0.597207522341304,"Rapgef5","12","Rap guanine nucleotide exchange factor (GEF) 5","pink"
"ENSMUSG00000043079",0.808239085020499,-0.647455097168969,"Synpo","18","synaptopodin","pink"
"ENSMUSG00000043811",0.807727300114844,-0.687447146948525,"Rtn4r","16","reticulon 4 receptor","pink"
"ENSMUSG00000044216",0.869307172011227,-0.46616232380581,"Kcnj4","15","potassium inwardly-rectifying channel, subfamily J, member 4","pink"
"ENSMUSG00000045287",0.894181827088101,-0.715959737602729,"Rtn4rl1","11","reticulon 4 receptor-like 1","pink"
"ENSMUSG00000048458",0.820696242787369,-0.559227670416448,"Inka2","3","inka box actin regulator 2","pink"
"ENSMUSG00000049556",0.950389327992889,-0.597194798042751,"Lingo1","9","leucine rich repeat and Ig domain containing 1","pink"
"ENSMUSG00000051726",0.839376687557821,-0.48573022637801,"Kcnf1","12","potassium voltage-gated channel, subfamily F, member 1","pink"
"ENSMUSG00000052040",0.871295052047351,-0.558801916124304,"Klf13","7","Kruppel-like factor 13","pink"
"ENSMUSG00000052298",0.854770784478576,-0.651906671883001,"Cdc42se2","11","CDC42 small effector 2","pink"
"ENSMUSG00000053477",0.913313214698088,-0.551763684215081,"Tcf4","18","transcription factor 4","pink"
"ENSMUSG00000056158",0.833328162660096,-0.491531062134114,"Car10","11","carbonic anhydrase 10","pink"
"ENSMUSG00000056211",0.801893918183022,-0.597680900403554,"R3hdm1","1","R3H domain containing 1","pink"
"ENSMUSG00000056486",0.879058678376739,-0.432035322287452,"Chn1","2","chimerin 1","pink"
"ENSMUSG00000058420",0.917028683551861,-0.620807781164608,"Syt17","7","synaptotagmin XVII","pink"
"ENSMUSG00000059991",0.908878876184597,-0.563065763950807,"Nptx2","5","neuronal pentraxin 2","pink"
"ENSMUSG00000061751",0.931577971656129,-0.587927333379769,"Kalrn","16","kalirin, RhoGEF kinase","pink"
"ENSMUSG00000063659",0.883986462788144,-0.561473385131003,"Zbtb18","1","zinc finger and BTB domain containing 18","pink"
"ENSMUSG00000066189",0.850814347744526,-0.548232624346415,"Cacng3","7","calcium channel, voltage-dependent, gamma subunit 3","pink"
"ENSMUSG00000066456",0.812891672665615,-0.597627096735965,"Hmgn3","9","high mobility group nucleosomal binding domain 3","pink"
"ENSMUSG00000067889",0.880225833222581,-0.645751846942607,"Sptbn2","19","spectrin beta, non-erythrocytic 2","pink"
"ENSMUSG00000068037",0.835795853658742,-0.689411308057831,"Mas1","17","MAS1 oncogene","pink"
"ENSMUSG00000070570",0.927565826381984,-0.555588965445554,"Slc17a7","7","solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 7","pink"
"ENSMUSG00000078816",0.811513299711339,-0.543560360850803,"Prkcg","7","protein kinase C, gamma","pink"
"ENSMUSG00000086040",0.921710152960639,-0.597694895871302,"Wipf3","6","WAS/WASL interacting protein family, member 3","pink"
"ENSMUSG00000087260",0.810277943470856,-0.583727782665504,"Lamtor5","3","late endosomal/lysosomal adaptor, MAPK and MTOR activator 5","pink"
"ENSMUSG00000089809",0.800384381624407,-0.452430576629517,"Rasgef1b","5","RasGEF domain family, member 1B","pink"
"ENSMUSG00000098557",0.833261442547784,-0.458802808310366,"Kctd12","14","potassium channel tetramerisation domain containing 12","pink"
"ENSMUSG00000023826",0.843697358318733,0.25521722952895,"Prkn","17","parkin RBR E3 ubiquitin protein ligase","brown4"
"ENSMUSG00000002012",0.909485120745956,0.388114252986843,"Pnck","X","pregnancy upregulated non-ubiquitously expressed CaM kinase","green"
"ENSMUSG00000002633",0.814767231044883,0.331449167291763,"Shh","5","sonic hedgehog","green"
"ENSMUSG00000006342",0.864939358068632,0.390489961798785,"Susd2","10","sushi domain containing 2","green"
"ENSMUSG00000006930",0.91360641130873,0.355754139723178,"Hap1","11","huntingtin-associated protein 1","green"
"ENSMUSG00000013076",0.895234574576735,0.504113403000432,"Amotl1","9","angiomotin-like 1","green"
"ENSMUSG00000014846",0.831849032999149,0.348743191869925,"Tppp3","8","tubulin polymerization-promoting protein family member 3","green"
"ENSMUSG00000015396",0.867270011022533,0.412027484924787,"Cd83","13","CD83 antigen","green"
"ENSMUSG00000017144",0.856791252505258,0.424867942292123,"Rnd3","2","Rho family GTPase 3","green"
"ENSMUSG00000018339",0.835295318247094,0.28133196241466,"Gpx3","11","glutathione peroxidase 3","green"
"ENSMUSG00000018451",0.92308560724047,0.481274842606684,"6330403K07Rik","11","RIKEN cDNA 6330403K07 gene","green"
"ENSMUSG00000019027",0.836906207436071,0.319917168518749,"Dnah1","14","dynein, axonemal, heavy chain 1","green"
"ENSMUSG00000019775",0.859253017734443,0.56264078092102,"Rgs17","10","regulator of G-protein signaling 17","green"
"ENSMUSG00000019986",0.891372815450634,0.459602479448598,"Ahi1","10","Abelson helper integration site 1","green"
"ENSMUSG00000020176",0.847131597085451,0.541995220927535,"Grb10","11","growth factor receptor bound protein 10","green"
"ENSMUSG00000022231",0.929445491091071,0.52414673618794,"Sema5a","15","sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A","green"
"ENSMUSG00000022636",0.894012143195938,0.610750010146954,"Alcam","16","activated leukocyte cell adhesion molecule","green"
"ENSMUSG00000022895",0.801012808572062,0.217114735133502,"Ets2","16","E26 avian leukemia oncogene 2, 3' domain","green"
"ENSMUSG00000024304",0.86517226916036,0.436680020220445,"Cdh2","18","cadherin 2","green"
"ENSMUSG00000024347",0.881218736833774,0.498423903763901,"Psd2","18","pleckstrin and Sec7 domain containing 2","green"
"ENSMUSG00000025272",0.82181459949706,0.426427657228684,"Tro","X","trophinin","green"
"ENSMUSG00000025579",0.859513811476601,0.458713558287951,"Gaa","11","glucosidase, alpha, acid","green"
"ENSMUSG00000026335",0.868688870334717,0.442234730869184,"Pam","1","peptidylglycine alpha-amidating monooxygenase","green"
"ENSMUSG00000028753",0.859208646321448,0.307525853567879,"Vwa5b1","4","von Willebrand factor A domain containing 5B1","green"
"ENSMUSG00000028871",0.800448456728574,0.607309007653951,"Rspo1","4","R-spondin 1","green"
"ENSMUSG00000029108",0.809337999635909,0.618394218305529,"Pcdh7","5","protocadherin 7","green"
"ENSMUSG00000030222",0.81689329935923,0.465726648717121,"Rerg","6","RAS-like, estrogen-regulated, growth-inhibitor","green"
"ENSMUSG00000030256",0.89268933064212,0.524530045161952,"Bhlhe41","6","basic helix-loop-helix family, member e41","green"
"ENSMUSG00000031026",0.806507294252402,0.381453328405586,"Trim66","7","tripartite motif-containing 66","green"
"ENSMUSG00000031344",0.821910934558649,0.604996244297913,"Gabrq","X","gamma-aminobutyric acid (GABA) A receptor, subunit theta","green"
"ENSMUSG00000031565",0.868618792510504,0.580177147813984,"Fgfr1","8","fibroblast growth factor receptor 1","green"
"ENSMUSG00000031880",0.852739920104762,0.203260435622819,"Rrad","8","Ras-related associated with diabetes","green"
"ENSMUSG00000032009",0.838161456829803,0.271874676148854,"Sesn3","9","sestrin 3","green"
"ENSMUSG00000033009",0.836987648018023,0.557108523449635,"Ogfod1","8","2-oxoglutarate and iron-dependent oxygenase domain containing 1","green"
"ENSMUSG00000033061",0.930221189677906,0.449809920152087,"Resp18","1","regulated endocrine-specific protein 18","green"
"ENSMUSG00000034185",0.833881215942504,0.31824778132689,"6430628N08Rik","4","RIKEN cDNA 6430628N08 gene","green"
"ENSMUSG00000034245",0.818346212381745,0.344227427672245,"Hdac11","6","histone deacetylase 11","green"
"ENSMUSG00000034361",0.806022589129767,0.330027801454877,"Cpne2","8","copine II","green"
"ENSMUSG00000034723",0.816706778188132,0.740738188792696,"Tmx4","2","thioredoxin-related transmembrane protein 4","green"
"ENSMUSG00000034993",0.876304054542399,0.539956577524799,"Vat1","11","vesicle amine transport 1","green"
"ENSMUSG00000035596",0.913468670320435,0.496138598578426,"Mboat7","7","membrane bound O-acyltransferase domain containing 7","green"
"ENSMUSG00000036198",0.888260370659593,0.444044138261021,"Arhgap36","X","Rho GTPase activating protein 36","green"
"ENSMUSG00000036815",0.824722749363577,0.402855311024427,"Dpp10","1","dipeptidylpeptidase 10","green"
"ENSMUSG00000038112",0.91166886117775,0.470316380390668,"AW551984","9","expressed sequence AW551984","green"
"ENSMUSG00000038257",0.846625990582296,0.431551310590632,"Glra3","8","glycine receptor, alpha 3 subunit","green"
"ENSMUSG00000039706",0.899692657610541,0.508490257570699,"Ldb2","5","LIM domain binding 2","green"
"ENSMUSG00000040543",0.81465335863848,0.562257933410891,"Pitpnm3","11","PITPNM family member 3","green"
"ENSMUSG00000041096",0.828894612089124,0.506728348188845,"Tspyl2","X","TSPY-like 2","green"
